week_date,sales
13/7/20,1777046
13/7/20,16237365
13/7/20,27111
13/7/20,15086
13/7/20,225735
13/7/20,82911
13/7/20,276727
13/7/20,32885
13/7/20,927603
13/7/20,127850
13/7/20,10187
13/7/20,484385
13/7/20,1992524
13/7/20,6286942
13/7/20,402486
13/7/20,18989
13/7/20,1467152
13/7/20,973799
13/7/20,69461
13/7/20,26225
13/7/20,7021479
13/7/20,7596305
13/7/20,287330
13/7/20,548145
13/7/20,21431
13/7/20,42355
13/7/20,397661
13/7/20,3208705
13/7/20,11018161
13/7/20,957155
13/7/20,778485
13/7/20,2327655
13/7/20,32639
13/7/20,44500
13/7/20,900277
13/7/20,3663206
13/7/20,15152
13/7/20,4939910
13/7/20,1242031
13/7/20,2508549
13/7/20,20451621
13/7/20,1218901
13/7/20,78140
13/7/20,758975
13/7/20,59903
13/7/20,44802868
13/7/20,18450930
13/7/20,23167749
13/7/20,924179
13/7/20,76284
13/7/20,1845511
13/7/20,2062235
13/7/20,6201048
13/7/20,6523810
13/7/20,395622
13/7/20,12426
13/7/20,13157
13/7/20,4545904
13/7/20,2412479
13/7/20,1171916
13/7/20,2022224
13/7/20,5019353
13/7/20,465865
13/7/20,943502
13/7/20,20398
13/7/20,128777
13/7/20,95696
13/7/20,2428237
13/7/20,203721
13/7/20,66542
13/7/20,51253
13/7/20,121988
13/7/20,8718318
13/7/20,11278570
13/7/20,134366
13/7/20,104778
13/7/20,5907907
13/7/20,621486
13/7/20,396651
13/7/20,671849
13/7/20,485832
13/7/20,2507560
13/7/20,487888
13/7/20,63001301
13/7/20,37420
13/7/20,1095973
13/7/20,16777
13/7/20,15425208
13/7/20,395280
13/7/20,1681668
13/7/20,2730242
13/7/20,17859
13/7/20,15809
13/7/20,37446
13/7/20,2175831
13/7/20,255907
13/7/20,27834
13/7/20,3419492
13/7/20,13327
13/7/20,265155
13/7/20,2220667
13/7/20,38172
13/7/20,60346
13/7/20,29702
13/7/20,25941
13/7/20,2793023
13/7/20,415888
13/7/20,72072
13/7/20,355457
13/7/20,363221
13/7/20,36995
13/7/20,55928
13/7/20,3613209
13/7/20,29869624
13/7/20,24277
13/7/20,2164852
13/7/20,3764621
13/7/20,466244
13/7/20,2813286
13/7/20,14887954
13/7/20,27048
13/7/20,533372
13/7/20,5319015
13/7/20,18908
13/7/20,854972
13/7/20,41515
13/7/20,26915
13/7/20,127595
13/7/20,838771
13/7/20,246000
13/7/20,122860
13/7/20,16383497
13/7/20,191574
13/7/20,54946
13/7/20,987561
13/7/20,548742
13/7/20,4912598
13/7/20,865051
13/7/20,747675
13/7/20,59774
13/7/20,620006
13/7/20,5316146
13/7/20,1342915
13/7/20,970777
13/7/20,47998436
13/7/20,754615
13/7/20,71708
13/7/20,11607
13/7/20,911580
13/7/20,316385
13/7/20,70101
13/7/20,22973
13/7/20,4559524
13/7/20,16584641
13/7/20,12871
13/7/20,3314632
13/7/20,1487649
13/7/20,1307322
13/7/20,39761
6/7/20,275749
6/7/20,7059529
6/7/20,12375
6/7/20,359403
6/7/20,48780231
6/7/20,7647467
6/7/20,969187
6/7/20,1582259
6/7/20,668776
6/7/20,244785
6/7/20,1018034
6/7/20,88857
6/7/20,3282052
6/7/20,110244
6/7/20,887999
6/7/20,42032
6/7/20,11138070
6/7/20,721874
6/7/20,256827
6/7/20,682100
6/7/20,37050
6/7/20,55662
6/7/20,6214520
6/7/20,136436
6/7/20,115555
6/7/20,20474557
6/7/20,1241439
6/7/20,2622537
6/7/20,325193
6/7/20,36344
6/7/20,61436
6/7/20,9068336
6/7/20,23347
6/7/20,1710069
6/7/20,906114
6/7/20,2781013
6/7/20,1797035
6/7/20,2380924
6/7/20,622949
6/7/20,803916
6/7/20,6004542
6/7/20,311406
6/7/20,25697
6/7/20,439785
6/7/20,69555
6/7/20,258887
6/7/20,2195016
6/7/20,1555479
6/7/20,924200
6/7/20,15166
6/7/20,3429645
6/7/20,238360
6/7/20,63378896
6/7/20,918354
6/7/20,331218
6/7/20,37637
6/7/20,2740820
6/7/20,426852
6/7/20,1761918
6/7/20,2554247
6/7/20,183866
6/7/20,3797159
6/7/20,13212
6/7/20,4963653
6/7/20,451177
6/7/20,3709096
6/7/20,40809
6/7/20,27063
6/7/20,17021169
6/7/20,146709
6/7/20,5192225
6/7/20,142232
6/7/20,145983
6/7/20,46303
6/7/20,40385
6/7/20,5019969
6/7/20,24942
6/7/20,16524293
6/7/20,53961
6/7/20,91728
6/7/20,406081
6/7/20,2344198
6/7/20,796093
6/7/20,27950
6/7/20,1086528
6/7/20,86961
6/7/20,19118
6/7/20,239295
6/7/20,2088873
6/7/20,423729
6/7/20,5923390
6/7/20,60073
6/7/20,2146830
6/7/20,849767
6/7/20,380313
6/7/20,21729
6/7/20,355406
6/7/20,17291374
6/7/20,2315581
6/7/20,330882
6/7/20,112146
6/7/20,851198
6/7/20,3276611
6/7/20,15592
6/7/20,8883923
6/7/20,716548
6/7/20,29108793
6/7/20,217025
6/7/20,46232992
6/7/20,635946
6/7/20,16310453
6/7/20,2271038
6/7/20,435672
6/7/20,4559185
6/7/20,1347139
6/7/20,38732
6/7/20,11040
6/7/20,22390
6/7/20,483735
6/7/20,490012
6/7/20,14585
6/7/20,41662
6/7/20,31099
6/7/20,76614
6/7/20,535423
6/7/20,32526
6/7/20,1154719
6/7/20,1323741
6/7/20,66956
6/7/20,3643428
6/7/20,11188175
6/7/20,16364768
6/7/20,26990
6/7/20,2469632
6/7/20,435958
6/7/20,55226
6/7/20,113658
6/7/20,12924
6/7/20,52659
6/7/20,1852468
6/7/20,507582
6/7/20,4986083
6/7/20,14964981
6/7/20,403284
6/7/20,752634
6/7/20,80992
6/7/20,35417
6/7/20,47716
6/7/20,5542204
6/7/20,637462
6/7/20,82262
6/7/20,26208
6/7/20,11303
6/7/20,3254599
6/7/20,45209
6/7/20,23549192
6/7/20,2383015
6/7/20,14544
6/7/20,6472357
6/7/20,2436037
6/7/20,11174
6/7/20,13288
6/7/20,1472205
6/7/20,30361
6/7/20,45866
6/7/20,330861
6/7/20,44553
6/7/20,190268
6/7/20,943414
6/7/20,46728
6/7/20,20453
6/7/20,2669073
6/7/20,1019429
6/7/20,11639
6/7/20,1375040
6/7/20,190014
6/7/20,7387040
6/7/20,45134
6/7/20,11439615
6/7/20,46193
6/7/20,10863
6/7/20,18464
6/7/20,11396
6/7/20,461684
6/7/20,23995
6/7/20,62607
6/7/20,20817
6/7/20,21435
6/7/20,12835
6/7/20,105029
6/7/20,1535122
6/7/20,895842
6/7/20,2165894
6/7/20,1047479
6/7/20,62554
6/7/20,926391
6/7/20,122755
6/7/20,43697
6/7/20,2200505
6/7/20,4643858
6/7/20,74071
6/7/20,82969
6/7/20,6182738
6/7/20,53017
6/7/20,646393
29/6/20,771649
29/6/20,248186
29/6/20,41232
29/6/20,17430
29/6/20,28788145
29/6/20,357156
29/6/20,3222249
29/6/20,83692
29/6/20,339336
29/6/20,18485
29/6/20,2033692
29/6/20,31393
29/6/20,2509564
29/6/20,22101960
29/6/20,1753657
29/6/20,16297956
29/6/20,31008
29/6/20,40816
29/6/20,5151347
29/6/20,47898629
29/6/20,137746
29/6/20,474829
29/6/20,1142258
29/6/20,3387378
29/6/20,15402
29/6/20,473733
29/6/20,32127
29/6/20,621849
29/6/20,10224
29/6/20,1283298
29/6/20,38761
29/6/20,32575
29/6/20,2069075
29/6/20,957978
29/6/20,5126468
29/6/20,818184
29/6/20,49917
29/6/20,194204
29/6/20,137468
29/6/20,2312994
29/6/20,16476365
29/6/20,47122
29/6/20,4820666
29/6/20,6426709
29/6/20,2353412
29/6/20,808388
29/6/20,1983459
29/6/20,26020
29/6/20,1953580
29/6/20,493184
29/6/20,3613601
29/6/20,315699
29/6/20,81944
29/6/20,5970777
29/6/20,471006
29/6/20,1478098
29/6/20,48331
29/6/20,82717
29/6/20,11041636
29/6/20,71681
29/6/20,17908
29/6/20,11034700
29/6/20,5366430
29/6/20,6235333
29/6/20,418206
29/6/20,34465
29/6/20,46263
29/6/20,38169
29/6/20,645361
29/6/20,4591704
29/6/20,4686381
29/6/20,346893
29/6/20,63043806
29/6/20,74791
29/6/20,1605875
29/6/20,11368
29/6/20,868246
29/6/20,44246
29/6/20,159886
29/6/20,136777
29/6/20,18645
29/6/20,871802
29/6/20,1342126
29/6/20,36681
29/6/20,7451077
29/6/20,5765543
29/6/20,115232
29/6/20,25006
29/6/20,25758
29/6/20,60231
29/6/20,691104
29/6/20,80500
29/6/20,1693971
29/6/20,4991052
29/6/20,15236
29/6/20,2205239
29/6/20,2773702
29/6/20,12326
29/6/20,27727
29/6/20,134236
29/6/20,19047003
29/6/20,1337460
29/6/20,20922
29/6/20,3597624
29/6/20,14711185
29/6/20,3217134
29/6/20,10114
29/6/20,1469626
29/6/20,777148
29/6/20,59917
29/6/20,257850
29/6/20,1445099
29/6/20,57267
29/6/20,12589
29/6/20,20418
29/6/20,137688
29/6/20,26191
29/6/20,38634
29/6/20,241820
29/6/20,786690
29/6/20,1778357
29/6/20,16778
29/6/20,44574827
29/6/20,241198
29/6/20,423284
29/6/20,2316291
29/6/20,16411
29/6/20,2795126
29/6/20,446915
29/6/20,10231
29/6/20,2377430
29/6/20,12155
29/6/20,24314
29/6/20,73349
29/6/20,74011
29/6/20,301370
29/6/20,43148
29/6/20,425189
29/6/20,89148
29/6/20,646402
29/6/20,10023093
29/6/20,171759
29/6/20,43036
29/6/20,327256
29/6/20,70075
29/6/20,15140
29/6/20,20018
29/6/20,2172470
29/6/20,64023
29/6/20,1122634
29/6/20,116461
29/6/20,46236
29/6/20,925527
29/6/20,2622381
29/6/20,450734
29/6/20,7586276
29/6/20,274806
29/6/20,225451
29/6/20,977652
29/6/20,98965
29/6/20,112042
29/6/20,1006688
29/6/20,47204
29/6/20,109276
29/6/20,2606202
29/6/20,611536
29/6/20,527320
29/6/20,49839
29/6/20,970952
29/6/20,6755547
29/6/20,18995
29/6/20,353939
29/6/20,38068
29/6/20,4830448
29/6/20,411142
29/6/20,8957686
29/6/20,18095
29/6/20,11888
29/6/20,824649
29/6/20,2254122
29/6/20,759575
29/6/20,112466
29/6/20,418727
29/6/20,2095525
29/6/20,16219267
29/6/20,26223
29/6/20,2271507
29/6/20,393315
29/6/20,887139
29/6/20,865037
29/6/20,90369
29/6/20,20393
29/6/20,652292
29/6/20,61210
29/6/20,14395106
29/6/20,17149423
29/6/20,3508936
29/6/20,247362
29/6/20,28790
29/6/20,972030
29/6/20,851108
29/6/20,26284
29/6/20,1655880
29/6/20,3883895
29/6/20,362077
29/6/20,8130575
22/6/20,53111
22/6/20,25281
22/6/20,3481797
22/6/20,249776
22/6/20,869867
22/6/20,8857025
22/6/20,2299491
22/6/20,11595
22/6/20,6514327
22/6/20,347475
22/6/20,13568
22/6/20,279258
22/6/20,237650
22/6/20,14317
22/6/20,1009206
22/6/20,127033
22/6/20,14002069
22/6/20,374786
22/6/20,564571
22/6/20,97556
22/6/20,7521785
22/6/20,1006442
22/6/20,16769158
22/6/20,27011
22/6/20,136838
22/6/20,2243252
22/6/20,1781302
22/6/20,642126
22/6/20,5042513
22/6/20,3528540
22/6/20,6056934
22/6/20,19188715
22/6/20,1268637
22/6/20,893516
22/6/20,139866
22/6/20,959622
22/6/20,55252
22/6/20,136819
22/6/20,21061
22/6/20,3224538
22/6/20,1581679
22/6/20,486932
22/6/20,28570
22/6/20,110201
22/6/20,602021
22/6/20,5870994
22/6/20,742634
22/6/20,434808
22/6/20,2780044
22/6/20,2159960
22/6/20,802181
22/6/20,4623876
22/6/20,26612
22/6/20,790128
22/6/20,41141
22/6/20,11445
22/6/20,23548
22/6/20,18256
22/6/20,41314
22/6/20,33053
22/6/20,123662
22/6/20,251028
22/6/20,3755213
22/6/20,11832
22/6/20,1645958
22/6/20,2538165
22/6/20,42700
22/6/20,4749717
22/6/20,2114099
22/6/20,1280621
22/6/20,31912
22/6/20,2848367
22/6/20,53989
22/6/20,11169
22/6/20,25912
22/6/20,8454874
22/6/20,66085
22/6/20,124844
22/6/20,306177
22/6/20,39105
22/6/20,433866
22/6/20,3685864
22/6/20,17475466
22/6/20,425159
22/6/20,46548966
22/6/20,249388
22/6/20,5338752
22/6/20,125293
22/6/20,86670
22/6/20,1280381
22/6/20,889002
22/6/20,9964700
22/6/20,22528
22/6/20,11567284
22/6/20,751926
22/6/20,66049652
22/6/20,329532
22/6/20,48496
22/6/20,83007
22/6/20,17876981
22/6/20,439785
22/6/20,42418
22/6/20,807015
22/6/20,252312
22/6/20,29199
22/6/20,631199
22/6/20,37370
22/6/20,5255765
22/6/20,934219
22/6/20,49446341
22/6/20,5765453
22/6/20,2034364
22/6/20,59421
22/6/20,72803
22/6/20,873151
22/6/20,14892
22/6/20,781231
22/6/20,123993
22/6/20,52213
22/6/20,13255
22/6/20,32201
22/6/20,3366957
22/6/20,10987703
22/6/20,14368969
22/6/20,413211
22/6/20,29671173
22/6/20,478130
22/6/20,372372
22/6/20,69866
22/6/20,49144
22/6/20,42537
22/6/20,1708191
22/6/20,25408
22/6/20,34101
22/6/20,5113755
22/6/20,21756436
22/6/20,23334
22/6/20,994049
22/6/20,451853
22/6/20,82617
22/6/20,1458631
22/6/20,32150
22/6/20,21755
22/6/20,182943
22/6/20,2106565
22/6/20,80007
22/6/20,16384433
22/6/20,45714
22/6/20,1483421
22/6/20,7228205
22/6/20,478704
22/6/20,1918461
22/6/20,1981918
22/6/20,1141981
22/6/20,38451
22/6/20,3366573
22/6/20,240233
22/6/20,4632320
22/6/20,1317083
22/6/20,66435
22/6/20,1545187
22/6/20,76651
22/6/20,42844
22/6/20,44290
22/6/20,14489
22/6/20,901347
22/6/20,22195
22/6/20,1963911
22/6/20,405250
22/6/20,484192
22/6/20,16238
22/6/20,16046
22/6/20,94301
22/6/20,18844
22/6/20,905546
22/6/20,1168407
22/6/20,14069
22/6/20,34282
22/6/20,78307
22/6/20,353139
22/6/20,2186696
22/6/20,192435
22/6/20,76402
22/6/20,33711
22/6/20,312863
22/6/20,432988
22/6/20,181025
22/6/20,4506459
22/6/20,2559918
22/6/20,302353
22/6/20,523748
22/6/20,2404405
22/6/20,6470053
22/6/20,664875
22/6/20,2561107
22/6/20,2304334
22/6/20,932002
22/6/20,737519
22/6/20,53543
22/6/20,11801
22/6/20,130060
22/6/20,13971
22/6/20,2332011
22/6/20,22425
22/6/20,47185
15/6/20,14539790
15/6/20,44710
15/6/20,2705612
15/6/20,635075
15/6/20,5926732
15/6/20,248890
15/6/20,20722
15/6/20,51674
15/6/20,2237137
15/6/20,767218
15/6/20,14229
15/6/20,67936
15/6/20,2452340
15/6/20,1639588
15/6/20,60814
15/6/20,25492
15/6/20,904245
15/6/20,510043
15/6/20,3345407
15/6/20,46911
15/6/20,2157457
15/6/20,450601
15/6/20,95325
15/6/20,84403
15/6/20,3678695
15/6/20,257281
15/6/20,823955
15/6/20,1621104
15/6/20,124959
15/6/20,41141
15/6/20,442936
15/6/20,28213
15/6/20,10901782
15/6/20,25053
15/6/20,193527
15/6/20,33251
15/6/20,399445
15/6/20,2121690
15/6/20,252715
15/6/20,448800
15/6/20,1953045
15/6/20,10587
15/6/20,14804
15/6/20,790527
15/6/20,30970
15/6/20,1950791
15/6/20,23499
15/6/20,4428285
15/6/20,4862733
15/6/20,127110
15/6/20,391003
15/6/20,42430
15/6/20,1429940
15/6/20,62047946
15/6/20,14365
15/6/20,1809951
15/6/20,11200
15/6/20,964025
15/6/20,7382258
15/6/20,284998
15/6/20,23567
15/6/20,3184836
15/6/20,59239
15/6/20,6005890
15/6/20,831388
15/6/20,916756
15/6/20,42430
15/6/20,3257637
15/6/20,131388
15/6/20,27348
15/6/20,5479834
15/6/20,43229728
15/6/20,132314
15/6/20,3347958
15/6/20,8481716
15/6/20,517443
15/6/20,436474
15/6/20,47220249
15/6/20,618571
15/6/20,8980880
15/6/20,911383
15/6/20,61254
15/6/20,1057183
15/6/20,40598
15/6/20,5208820
15/6/20,10826
15/6/20,1320547
15/6/20,887638
15/6/20,230400
15/6/20,15260
15/6/20,13707
15/6/20,7218539
15/6/20,1369744
15/6/20,51926
15/6/20,472102
15/6/20,1818377
15/6/20,36422
15/6/20,1141610
15/6/20,253754
15/6/20,430301
15/6/20,370974
15/6/20,72511
15/6/20,18519
15/6/20,843006
15/6/20,966668
15/6/20,180831
15/6/20,1472729
15/6/20,84924
15/6/20,397784
15/6/20,51008
15/6/20,602560
15/6/20,11677
15/6/20,5258162
15/6/20,90531
15/6/20,998912
15/6/20,22049538
15/6/20,2228845
15/6/20,633937
15/6/20,28183
15/6/20,16169413
15/6/20,48157
15/6/20,743495
15/6/20,2271599
15/6/20,13121
15/6/20,29076
15/6/20,419270
15/6/20,6386456
15/6/20,5715215
15/6/20,374439
15/6/20,54838
15/6/20,6632494
15/6/20,123800
15/6/20,44100
15/6/20,270900
15/6/20,31113
15/6/20,39207
15/6/20,10618154
15/6/20,19689338
15/6/20,156815
15/6/20,1231095
15/6/20,2705265
15/6/20,70661
15/6/20,1450993
15/6/20,68630
15/6/20,4562224
15/6/20,848913
15/6/20,4688349
15/6/20,2056066
15/6/20,29523039
15/6/20,191985
15/6/20,912355
15/6/20,1180732
15/6/20,16236059
15/6/20,351768
15/6/20,37673
15/6/20,311333
15/6/20,1875470
15/6/20,20388
15/6/20,10930060
15/6/20,2047246
15/6/20,2525949
15/6/20,28013
15/6/20,3357990
15/6/20,835631
15/6/20,3524902
15/6/20,15631
15/6/20,918809
15/6/20,92281
15/6/20,2349815
15/6/20,13243
15/6/20,459425
15/6/20,48158
15/6/20,25010
15/6/20,12586
15/6/20,18251
15/6/20,515146
15/6/20,117577
15/6/20,54929
15/6/20,338845
15/6/20,46635
15/6/20,758373
15/6/20,246381
15/6/20,419312
15/6/20,16938
15/6/20,11629
15/6/20,16155861
15/6/20,25136
15/6/20,105906
15/6/20,14239196
15/6/20,873933
15/6/20,29129
15/6/20,94800
15/6/20,1265072
15/6/20,17864348
15/6/20,4819853
15/6/20,50466
15/6/20,2302590
15/6/20,52833
15/6/20,506992
15/6/20,41797
15/6/20,27009
15/6/20,2445234
15/6/20,68273
15/6/20,129019
15/6/20,11228
15/6/20,74507
8/6/20,878499
8/6/20,366972
8/6/20,33883
8/6/20,5881428
8/6/20,834439
8/6/20,327609
8/6/20,35489
8/6/20,785280
8/6/20,2046197
8/6/20,190269
8/6/20,64813872
8/6/20,4938723
8/6/20,417022
8/6/20,1551395
8/6/20,748869
8/6/20,16561681
8/6/20,1336364
8/6/20,149499
8/6/20,42491
8/6/20,32940
8/6/20,1918385
8/6/20,288376
8/6/20,44405056
8/6/20,356843
8/6/20,3181265
8/6/20,94875
8/6/20,79140
8/6/20,233196
8/6/20,3458643
8/6/20,417642
8/6/20,378902
8/6/20,1663363
8/6/20,59325
8/6/20,29908857
8/6/20,1418827
8/6/20,32435
8/6/20,329792
8/6/20,61169
8/6/20,410734
8/6/20,13606
8/6/20,131870
8/6/20,48703
8/6/20,484756
8/6/20,11111783
8/6/20,2240286
8/6/20,47221
8/6/20,43163
8/6/20,128766
8/6/20,16455
8/6/20,2196351
8/6/20,48671007
8/6/20,21611
8/6/20,1418501
8/6/20,3411885
8/6/20,86884
8/6/20,674648
8/6/20,754161
8/6/20,243833
8/6/20,2069742
8/6/20,25433
8/6/20,122556
8/6/20,2161290
8/6/20,75162
8/6/20,2454433
8/6/20,6649756
8/6/20,8704856
8/6/20,445291
8/6/20,740270
8/6/20,166093
8/6/20,30352
8/6/20,3739612
8/6/20,530804
8/6/20,23998
8/6/20,88233
8/6/20,7441460
8/6/20,30019
8/6/20,453528
8/6/20,42019
8/6/20,87812
8/6/20,27144
8/6/20,15064282
8/6/20,2585840
8/6/20,9108958
8/6/20,41277
8/6/20,625496
8/6/20,22539
8/6/20,5236269
8/6/20,40825
8/6/20,19950174
8/6/20,22351573
8/6/20,18359725
8/6/20,26030
8/6/20,4817977
8/6/20,3088521
8/6/20,2232918
8/6/20,714843
8/6/20,41145
8/6/20,412128
8/6/20,2371022
8/6/20,126281
8/6/20,111613
8/6/20,1835337
8/6/20,481916
8/6/20,11062
8/6/20,11176651
8/6/20,1015342
8/6/20,76716
8/6/20,809426
8/6/20,28824
8/6/20,912400
8/6/20,58760
8/6/20,1001117
8/6/20,866940
8/6/20,260602
8/6/20,3398442
8/6/20,1155503
8/6/20,14773
8/6/20,13276
8/6/20,608860
8/6/20,2962398
8/6/20,3274029
8/6/20,2123977
8/6/20,1049497
8/6/20,42863
8/6/20,14152
8/6/20,407617
8/6/20,1137030
8/6/20,18853
8/6/20,67421
8/6/20,13117
8/6/20,62901
8/6/20,14309
8/6/20,60008
8/6/20,26083
8/6/20,16634119
8/6/20,48366
8/6/20,2428193
8/6/20,3096887
8/6/20,919837
8/6/20,6078383
8/6/20,615262
8/6/20,14625
8/6/20,21104
8/6/20,344362
8/6/20,877504
8/6/20,48745
8/6/20,17542
8/6/20,4599494
8/6/20,24954
8/6/20,69546
8/6/20,5747970
8/6/20,6755739
8/6/20,5347385
8/6/20,1472124
8/6/20,16849935
8/6/20,28720
8/6/20,4806149
8/6/20,235522
8/6/20,2136498
8/6/20,10862142
8/6/20,180382
8/6/20,20358
8/6/20,41066
8/6/20,35566
8/6/20,12166
8/6/20,25983
8/6/20,2506711
8/6/20,1667772
8/6/20,5954992
8/6/20,312017
8/6/20,555704
8/6/20,52950
8/6/20,2213717
8/6/20,948846
8/6/20,275936
8/6/20,17571
8/6/20,3681898
8/6/20,13424
8/6/20,945324
8/6/20,14527927
8/6/20,1452878
8/6/20,404912
8/6/20,12460
8/6/20,42513
8/6/20,68617
8/6/20,116723
8/6/20,4940393
8/6/20,1343409
8/6/20,46414
8/6/20,839364
8/6/20,15091
8/6/20,42774
8/6/20,1674334
8/6/20,249559
8/6/20,13829
8/6/20,750824
8/6/20,26798
8/6/20,51388
8/6/20,650170
8/6/20,127086
8/6/20,7476649
8/6/20,99925
8/6/20,438110
8/6/20,220066
8/6/20,122825
1/6/20,652666
1/6/20,10683
1/6/20,2200424
1/6/20,424211
1/6/20,10975734
1/6/20,43581
1/6/20,54257
1/6/20,93641
1/6/20,18454
1/6/20,31900
1/6/20,900107
1/6/20,42026
1/6/20,879176
1/6/20,4987773
1/6/20,87150
1/6/20,15786
1/6/20,187245
1/6/20,1184362
1/6/20,75747
1/6/20,34399
1/6/20,14434
1/6/20,28970
1/6/20,918784
1/6/20,731427
1/6/20,544631
1/6/20,919327
1/6/20,268536
1/6/20,16720904
1/6/20,134888
1/6/20,12092
1/6/20,111996
1/6/20,27440
1/6/20,37035
1/6/20,3432654
1/6/20,771300
1/6/20,57211
1/6/20,125214
1/6/20,5542882
1/6/20,1443089
1/6/20,2635302
1/6/20,15000886
1/6/20,1486952
1/6/20,18437137
1/6/20,11291
1/6/20,45753
1/6/20,45046
1/6/20,73787
1/6/20,462331
1/6/20,9123785
1/6/20,16911
1/6/20,7531608
1/6/20,79906
1/6/20,77588
1/6/20,29367
1/6/20,17266
1/6/20,71358
1/6/20,28008
1/6/20,1030883
1/6/20,859774
1/6/20,102988
1/6/20,2185335
1/6/20,10858
1/6/20,343192
1/6/20,13550
1/6/20,1429589
1/6/20,405223
1/6/20,3462036
1/6/20,2092102
1/6/20,5958262
1/6/20,17475
1/6/20,123423
1/6/20,2600450
1/6/20,22840
1/6/20,983899
1/6/20,1717126
1/6/20,859507
1/6/20,480329
1/6/20,10421
1/6/20,5860205
1/6/20,992891
1/6/20,19362
1/6/20,2295376
1/6/20,15279
1/6/20,64201359
1/6/20,61502
1/6/20,774604
1/6/20,6701194
1/6/20,342001
1/6/20,479864
1/6/20,2360455
1/6/20,6144844
1/6/20,26205
1/6/20,14879
1/6/20,916545
1/6/20,59131
1/6/20,205120
1/6/20,53357
1/6/20,48314
1/6/20,20145051
1/6/20,1259605
1/6/20,2309548
1/6/20,51538
1/6/20,14930
1/6/20,12321
1/6/20,32415
1/6/20,849179
1/6/20,629451
1/6/20,241924
1/6/20,40313
1/6/20,2243463
1/6/20,281629
1/6/20,66129
1/6/20,535375
1/6/20,364926
1/6/20,370756
1/6/20,44034497
1/6/20,395814
1/6/20,339103
1/6/20,81032
1/6/20,134457
1/6/20,48262
1/6/20,17052
1/6/20,2062290
1/6/20,404701
1/6/20,49641019
1/6/20,3593034
1/6/20,221283
1/6/20,4782777
1/6/20,1272834
1/6/20,999623
1/6/20,1984600
1/6/20,437102
1/6/20,12371
1/6/20,123066
1/6/20,1146970
1/6/20,2120253
1/6/20,739316
1/6/20,597721
1/6/20,4598379
1/6/20,1938192
1/6/20,16384878
1/6/20,6565391
1/6/20,322836
1/6/20,22195
1/6/20,50415
1/6/20,51993
1/6/20,54297
1/6/20,5020964
1/6/20,642791
1/6/20,130757
1/6/20,39276
1/6/20,3122300
1/6/20,1693301
1/6/20,1657052
1/6/20,22858
1/6/20,14481894
1/6/20,3243706
1/6/20,64040
1/6/20,33064
1/6/20,2676355
1/6/20,2199765
1/6/20,726181
1/6/20,2805143
1/6/20,431166
1/6/20,296571
1/6/20,1505307
1/6/20,31846
1/6/20,17977
1/6/20,3765237
1/6/20,1625167
1/6/20,2142956
1/6/20,30058754
1/6/20,29953
1/6/20,38664
1/6/20,444421
1/6/20,136881
1/6/20,227793
1/6/20,271945
1/6/20,676605
1/6/20,487031
1/6/20,181269
1/6/20,16629472
1/6/20,30323
1/6/20,10659335
1/6/20,97070
1/6/20,24175
1/6/20,927147
1/6/20,11293131
1/6/20,62193
1/6/20,268157
1/6/20,451991
1/6/20,7326993
1/6/20,785343
1/6/20,5055994
1/6/20,3624731
1/6/20,48877
1/6/20,57353
1/6/20,15576
1/6/20,5260241
1/6/20,2173243
1/6/20,118875
1/6/20,36795
1/6/20,46782
1/6/20,22295027
1/6/20,8595700
1/6/20,2874973
1/6/20,37549
1/6/20,4800211
25/5/20,127974
25/5/20,1706118
25/5/20,59847
25/5/20,30541
25/5/20,2559410
25/5/20,1284097
25/5/20,273334
25/5/20,137901
25/5/20,978619
25/5/20,2058255
25/5/20,50955
25/5/20,128601
25/5/20,142137
25/5/20,435734
25/5/20,270166
25/5/20,27475
25/5/20,811878
25/5/20,52847
25/5/20,2095617
25/5/20,5892963
25/5/20,452686
25/5/20,2596974
25/5/20,14654
25/5/20,1414121
25/5/20,44266
25/5/20,107002
25/5/20,20006
25/5/20,1444579
25/5/20,971467
25/5/20,20076
25/5/20,524469
25/5/20,57200
25/5/20,850777
25/5/20,26409
25/5/20,38469
25/5/20,2106575
25/5/20,16217
25/5/20,10548
25/5/20,3184661
25/5/20,8488121
25/5/20,2001324
25/5/20,399929
25/5/20,53119
25/5/20,3420682
25/5/20,21403
25/5/20,5860793
25/5/20,52201
25/5/20,134319
25/5/20,63767
25/5/20,883040
25/5/20,47348
25/5/20,373557
25/5/20,20131948
25/5/20,1213052
25/5/20,835435
25/5/20,414909
25/5/20,18127949
25/5/20,2081122
25/5/20,169891
25/5/20,599091
25/5/20,7185403
25/5/20,482176
25/5/20,108432
25/5/20,19068
25/5/20,8904584
25/5/20,22297
25/5/20,2273924
25/5/20,15450
25/5/20,864678
25/5/20,996323
25/5/20,16689553
25/5/20,6381581
25/5/20,21550
25/5/20,1262108
25/5/20,13228
25/5/20,4630423
25/5/20,11188948
25/5/20,13048
25/5/20,74402
25/5/20,6593576
25/5/20,4696652
25/5/20,16512
25/5/20,3445754
25/5/20,65748
25/5/20,48667
25/5/20,50861380
25/5/20,16537
25/5/20,26520
25/5/20,23364
25/5/20,203447
25/5/20,2818371
25/5/20,4390349
25/5/20,12923
25/5/20,257137
25/5/20,4816608
25/5/20,25425
25/5/20,546433
25/5/20,354979
25/5/20,36662
25/5/20,5130188
25/5/20,12345
25/5/20,114907
