region,week_date,sales,running_total
AFRICA,18/5/20,2210786,2900763459
AFRICA,18/5/20,461278,2900763459
AFRICA,18/5/20,20031,2900763459
AFRICA,18/5/20,52205,2900763459
AFRICA,18/5/20,5918845,2900763459
AFRICA,18/5/20,5376453,2900763459
AFRICA,18/5/20,76494,2900763459
AFRICA,18/5/20,7421,2900763459
AFRICA,18/5/20,2284891,2900763459
AFRICA,18/5/20,6723137,2900763459
AFRICA,18/5/20,1303250,2900763459
AFRICA,18/5/20,47270,2900763459
AFRICA,18/5/20,1429280,2900763459
AFRICA,18/5/20,15037298,2900763459
AFRICA,18/5/20,40431,2900763459
AFRICA,18/5/20,465393,2900763459
AFRICA,18/5/20,2006122,2900763459
AFRICA,18/5/20,2146858,2900763459
AFRICA,18/5/20,36469,2900763459
AFRICA,18/5/20,480498,2900763459
AFRICA,18/6/18,259145,3029677735
AFRICA,18/6/18,23047,3029677735
AFRICA,18/6/18,3881100,3029677735
AFRICA,18/6/18,425500,3029677735
AFRICA,18/6/18,34585,3029677735
AFRICA,18/6/18,2357121,3029677735
AFRICA,18/6/18,2265293,3029677735
AFRICA,18/6/18,1107562,3029677735
AFRICA,18/6/18,315628,3029677735
AFRICA,18/6/18,31776,3029677735
AFRICA,18/6/18,302317,3029677735
AFRICA,18/6/18,5946149,3029677735
AFRICA,18/6/18,847409,3029677735
AFRICA,18/6/18,2219349,3029677735
AFRICA,18/6/18,3809105,3029677735
AFRICA,18/6/18,16771,3029677735
AFRICA,18/6/18,2266992,3029677735
AFRICA,18/6/18,42166,3029677735
AFRICA,18/6/18,41134,3029677735
AFRICA,18/6/18,527226,3029677735
AFRICA,18/6/18,12695412,3029677735
AFRICA,18/6/18,12443714,3029677735
AFRICA,18/6/18,1612884,3029677735
AFRICA,18/6/18,44907107,3029677735
AFRICA,18/6/18,4679278,3029677735
AFRICA,18/6/18,302549,3029677735
AFRICA,18/6/18,38763,3029677735
AFRICA,18/6/18,166890,3029677735
AFRICA,18/6/18,5845,3029677735
AFRICA,18/6/18,21662,3029677735
AFRICA,18/6/18,29865,3029677735
AFRICA,18/6/18,18867353,3029677735
AFRICA,18/6/18,1506931,3029677735
AFRICA,18/6/18,4916648,3029677735
AFRICA,19/8/19,2243118,3170097171
AFRICA,19/8/19,737855,3170097171
AFRICA,19/8/19,13447000,3170097171
AFRICA,19/8/19,408294,3170097171
AFRICA,19/8/19,30394,3170097171
AFRICA,19/8/19,7360,3170097171
AFRICA,19/8/19,14675475,3170097171
AFRICA,19/8/19,228582,3170097171
AFRICA,19/8/19,45191,3170097171
AFRICA,19/8/19,46735003,3170097171
AFRICA,19/8/19,668852,3170097171
AFRICA,19/8/19,6378086,3170097171
AFRICA,19/8/19,54130,3170097171
AFRICA,19/8/19,1452271,3170097171
AFRICA,19/8/19,826541,3170097171
AFRICA,19/8/19,2294672,3170097171
AFRICA,19/8/19,2412452,3170097171
AFRICA,19/8/19,5575513,3170097171
AFRICA,19/8/19,1140445,3170097171
AFRICA,19/8/19,1636234,3170097171
AFRICA,19/8/19,28207,3170097171
AFRICA,19/8/19,46703,3170097171
AFRICA,19/8/19,5235253,3170097171
AFRICA,19/8/19,21703392,3170097171
AFRICA,19/8/19,42012,3170097171
AFRICA,19/8/19,416935,3170097171
AFRICA,19/8/19,3645791,3170097171
AFRICA,19/8/19,17369,3170097171
AFRICA,19/8/19,4456485,3170097171
AFRICA,19/8/19,2920793,3170097171
AFRICA,19/8/19,66016,3170097171
AFRICA,19/8/19,419271,3170097171
AFRICA,19/8/19,388738,3170097171
AFRICA,19/8/19,35003,3170097171
AFRICA,2/4/18,4628173,3303916666
AFRICA,2/4/18,40439,3303916666
AFRICA,2/4/18,32064,3303916666
AFRICA,2/4/18,1479891,3303916666
AFRICA,2/4/18,2362907,3303916666
AFRICA,2/4/18,895138,3303916666
AFRICA,2/4/18,33977,3303916666
AFRICA,2/4/18,6100023,3303916666
AFRICA,2/4/18,539151,3303916666
AFRICA,2/4/18,297680,3303916666
AFRICA,2/4/18,7303,3303916666
AFRICA,2/4/18,12059367,3303916666
AFRICA,2/4/18,1669677,3303916666
AFRICA,2/4/18,2412566,3303916666
AFRICA,2/4/18,14737,3303916666
AFRICA,2/4/18,46583989,3303916666
AFRICA,2/4/18,19105,3303916666
AFRICA,2/4/18,35580,3303916666
AFRICA,2/4/18,282896,3303916666
AFRICA,2/4/18,3696703,3303916666
AFRICA,2/4/18,245952,3303916666
AFRICA,2/4/18,1398861,3303916666
AFRICA,2/4/18,31505,3303916666
AFRICA,2/4/18,304946,3303916666
AFRICA,2/4/18,21876,3303916666
AFRICA,2/4/18,160602,3303916666
AFRICA,2/4/18,19496578,3303916666
AFRICA,2/4/18,2453624,3303916666
AFRICA,2/4/18,14379404,3303916666
AFRICA,2/4/18,5052772,3303916666
AFRICA,2/4/18,2683663,3303916666
AFRICA,2/4/18,424260,3303916666
AFRICA,2/4/18,40851,3303916666
AFRICA,2/4/18,3933235,3303916666
AFRICA,2/7/18,2261211,3439340537
AFRICA,2/7/18,1458781,3439340537
AFRICA,2/7/18,34843,3439340537
AFRICA,2/7/18,21479,3439340537
AFRICA,2/7/18,8538,3439340537
AFRICA,2/7/18,12400256,3439340537
AFRICA,2/7/18,587483,3439340537
AFRICA,2/7/18,31410,3439340537
AFRICA,2/7/18,32363,3439340537
AFRICA,2/7/18,17367,3439340537
AFRICA,2/7/18,2409638,3439340537
AFRICA,2/7/18,317247,3439340537
AFRICA,2/7/18,4873913,3439340537
AFRICA,2/7/18,4948129,3439340537
AFRICA,2/7/18,47126,3439340537
AFRICA,2/7/18,18812,3439340537
AFRICA,2/7/18,14472389,3439340537
AFRICA,2/7/18,161419,3439340537
AFRICA,2/7/18,19856184,3439340537
AFRICA,2/7/18,40597,3439340537
AFRICA,2/7/18,271097,3439340537
AFRICA,2/7/18,3721612,3439340537
AFRICA,2/7/18,1359459,3439340537
AFRICA,2/7/18,6128351,3439340537
AFRICA,2/7/18,3992057,3439340537
AFRICA,2/7/18,2403843,3439340537
AFRICA,2/7/18,873396,3439340537
AFRICA,2/7/18,47410247,3439340537
AFRICA,2/7/18,316366,3439340537
AFRICA,2/7/18,42732,3439340537
AFRICA,2/7/18,1643822,3439340537
AFRICA,2/7/18,456939,3439340537
AFRICA,2/7/18,2498131,3439340537
AFRICA,2/7/18,306634,3439340537
AFRICA,2/9/19,870119,3580576991
AFRICA,2/9/19,1444528,3580576991
AFRICA,2/9/19,437386,3580576991
AFRICA,2/9/19,47444558,3580576991
AFRICA,2/9/19,2227736,3580576991
AFRICA,2/9/19,726158,3580576991
AFRICA,2/9/19,14530975,3580576991
AFRICA,2/9/19,21347008,3580576991
AFRICA,2/9/19,6408684,3580576991
AFRICA,2/9/19,415842,3580576991
AFRICA,2/9/19,8038,3580576991
AFRICA,2/9/19,1450109,3580576991
AFRICA,2/9/19,30693,3580576991
AFRICA,2/9/19,44548,3580576991
AFRICA,2/9/19,42189,3580576991
AFRICA,2/9/19,1631938,3580576991
AFRICA,2/9/19,423643,3580576991
AFRICA,2/9/19,46677,3580576991
AFRICA,2/9/19,43843,3580576991
AFRICA,2/9/19,13441397,3580576991
AFRICA,2/9/19,5406650,3580576991
AFRICA,2/9/19,687285,3580576991
AFRICA,2/9/19,3634903,3580576991
AFRICA,2/9/19,28594,3580576991
AFRICA,2/9/19,2243507,3580576991
AFRICA,2/9/19,61361,3580576991
AFRICA,2/9/19,18602,3580576991
AFRICA,2/9/19,3067407,3580576991
AFRICA,2/9/19,5523611,3580576991
AFRICA,2/9/19,2381469,3580576991
AFRICA,2/9/19,43021,3580576991
AFRICA,2/9/19,4505579,3580576991
AFRICA,2/9/19,227697,3580576991
AFRICA,2/9/19,390699,3580576991
AFRICA,20/4/20,1248291,3712170835
AFRICA,20/4/20,13620639,3712170835
AFRICA,20/4/20,5047750,3712170835
AFRICA,20/4/20,802495,3712170835
AFRICA,20/4/20,30893,3712170835
AFRICA,20/4/20,41189954,3712170835
AFRICA,20/4/20,7924,3712170835
AFRICA,20/4/20,3238184,3712170835
AFRICA,20/4/20,35767,3712170835
AFRICA,20/4/20,14059302,3712170835
AFRICA,20/4/20,39218,3712170835
AFRICA,20/4/20,1973071,3712170835
AFRICA,20/4/20,5533337,3712170835
AFRICA,20/4/20,732412,3712170835
AFRICA,20/4/20,1494303,3712170835
AFRICA,20/4/20,2031924,3712170835
AFRICA,20/4/20,39177,3712170835
AFRICA,20/4/20,18399,3712170835
AFRICA,20/4/20,20991373,3712170835
AFRICA,20/4/20,413855,3712170835
AFRICA,20/4/20,6342470,3712170835
AFRICA,20/4/20,2060015,3712170835
AFRICA,20/4/20,21381,3712170835
AFRICA,20/4/20,451008,3712170835
AFRICA,20/4/20,1571671,3712170835
AFRICA,20/4/20,411801,3712170835
AFRICA,20/4/20,1923628,3712170835
AFRICA,20/4/20,40522,3712170835
AFRICA,20/4/20,66361,3712170835
AFRICA,20/4/20,868697,3712170835
AFRICA,20/4/20,56074,3712170835
AFRICA,20/4/20,476858,3712170835
AFRICA,20/4/20,235559,3712170835
AFRICA,20/4/20,4519531,3712170835
AFRICA,20/5/19,38939,3848308918
AFRICA,20/5/19,39987,3848308918
AFRICA,20/5/19,193618,3848308918
AFRICA,20/5/19,14580487,3848308918
AFRICA,20/5/19,5708,3848308918
AFRICA,20/5/19,1309540,3848308918
AFRICA,20/5/19,2115562,3848308918
AFRICA,20/5/19,35109,3848308918
AFRICA,20/5/19,13361,3848308918
AFRICA,20/5/19,339159,3848308918
AFRICA,20/5/19,39819,3848308918
AFRICA,20/5/19,2508520,3848308918
AFRICA,20/5/19,21980,3848308918
AFRICA,20/5/19,342282,3848308918
AFRICA,20/5/19,5498455,3848308918
AFRICA,20/5/19,373005,3848308918
AFRICA,20/5/19,24363,3848308918
AFRICA,20/5/19,6350295,3848308918
AFRICA,20/5/19,2158907,3848308918
AFRICA,20/5/19,541797,3848308918
AFRICA,20/5/19,35286,3848308918
AFRICA,20/5/19,5198620,3848308918
AFRICA,20/5/19,4413002,3848308918
AFRICA,20/5/19,52872,3848308918
AFRICA,20/5/19,13368941,3848308918
AFRICA,20/5/19,1220796,3848308918
AFRICA,20/5/19,3341829,3848308918
AFRICA,20/5/19,45355725,3848308918
AFRICA,20/5/19,333331,3848308918
AFRICA,20/5/19,822276,3848308918
AFRICA,20/5/19,2215666,3848308918
AFRICA,20/5/19,1547401,3848308918
AFRICA,20/5/19,21095771,3848308918
AFRICA,20/5/19,605674,3848308918
AFRICA,20/7/20,22455922,3989488253
AFRICA,20/7/20,466447,3989488253
AFRICA,20/7/20,747028,3989488253
AFRICA,20/7/20,5112601,3989488253
AFRICA,20/7/20,1555754,3989488253
AFRICA,20/7/20,55762,3989488253
AFRICA,20/7/20,33904,3989488253
AFRICA,20/7/20,4795261,3989488253
AFRICA,20/7/20,9306,3989488253
AFRICA,20/7/20,17623,3989488253
AFRICA,20/7/20,2342177,3989488253
AFRICA,20/7/20,51862,3989488253
AFRICA,20/7/20,2123835,3989488253
AFRICA,20/7/20,14519356,3989488253
AFRICA,20/7/20,468073,3989488253
AFRICA,20/7/20,2405671,3989488253
AFRICA,20/7/20,44121039,3989488253
AFRICA,20/7/20,3781770,3989488253
AFRICA,20/7/20,900090,3989488253
AFRICA,20/7/20,491853,3989488253
AFRICA,20/7/20,1305104,3989488253
AFRICA,20/7/20,1715278,3989488253
AFRICA,20/7/20,262746,3989488253
AFRICA,20/7/20,54568,3989488253
AFRICA,20/7/20,42955,3989488253
AFRICA,20/7/20,954335,3989488253
AFRICA,20/7/20,2090463,3989488253
AFRICA,20/7/20,29267,3989488253
AFRICA,20/7/20,6836676,3989488253
AFRICA,20/7/20,14689469,3989488253
AFRICA,20/7/20,6082823,3989488253
AFRICA,20/7/20,76985,3989488253
AFRICA,20/7/20,51745,3989488253
AFRICA,20/7/20,531587,3989488253
AFRICA,20/8/18,12052194,4122963648
AFRICA,20/8/18,5384,4122963648
AFRICA,20/8/18,300273,4122963648
AFRICA,20/8/18,597329,4122963648
AFRICA,20/8/18,2259743,4122963648
AFRICA,20/8/18,32308,4122963648
AFRICA,20/8/18,2308801,4122963648
AFRICA,20/8/18,23179,4122963648
AFRICA,20/8/18,29532,4122963648
AFRICA,20/8/18,1388875,4122963648
AFRICA,20/8/18,273996,4122963648
AFRICA,20/8/18,36616,4122963648
AFRICA,20/8/18,28414,4122963648
AFRICA,20/8/18,46098,4122963648
AFRICA,20/8/18,11143,4122963648
AFRICA,20/8/18,6055714,4122963648
AFRICA,20/8/18,3534171,4122963648
AFRICA,20/8/18,3903098,4122963648
AFRICA,20/8/18,18445,4122963648
AFRICA,20/8/18,13890876,4122963648
AFRICA,20/8/18,2291849,4122963648
AFRICA,20/8/18,4812860,4122963648
AFRICA,20/8/18,2358724,4122963648
AFRICA,20/8/18,859195,4122963648
AFRICA,20/8/18,32186,4122963648
AFRICA,20/8/18,4909403,4122963648
AFRICA,20/8/18,486306,4122963648
AFRICA,20/8/18,343912,4122963648
AFRICA,20/8/18,1601751,4122963648
AFRICA,20/8/18,20052388,4122963648
AFRICA,20/8/18,1189909,4122963648
AFRICA,20/8/18,179889,4122963648
AFRICA,20/8/18,47228481,4122963648
AFRICA,20/8/18,332353,4122963648
AFRICA,21/5/18,40773,4251331091
AFRICA,21/5/18,20920,4251331091
AFRICA,21/5/18,4658478,4251331091
AFRICA,21/5/18,2264303,4251331091
AFRICA,21/5/18,34346,4251331091
AFRICA,21/5/18,14001,4251331091
AFRICA,21/5/18,311368,4251331091
AFRICA,21/5/18,1583716,4251331091
AFRICA,21/5/18,30899,4251331091
AFRICA,21/5/18,161280,4251331091
AFRICA,21/5/18,3588849,4251331091
AFRICA,21/5/18,266997,4251331091
AFRICA,21/5/18,2423606,4251331091
AFRICA,21/5/18,3832060,4251331091
AFRICA,21/5/18,539286,4251331091
AFRICA,21/5/18,5261,4251331091
AFRICA,21/5/18,20596,4251331091
AFRICA,21/5/18,448723,4251331091
AFRICA,21/5/18,5932781,4251331091
AFRICA,21/5/18,13395441,4251331091
AFRICA,21/5/18,305373,4251331091
AFRICA,21/5/18,856064,4251331091
AFRICA,21/5/18,19049028,4251331091
AFRICA,21/5/18,37955,4251331091
AFRICA,21/5/18,30725,4251331091
AFRICA,21/5/18,11637390,4251331091
AFRICA,21/5/18,2366617,4251331091
AFRICA,21/5/18,274179,4251331091
AFRICA,21/5/18,2303519,4251331091
AFRICA,21/5/18,32938,4251331091
AFRICA,21/5/18,1398357,4251331091
AFRICA,21/5/18,4549120,4251331091
AFRICA,21/5/18,44818650,4251331091
AFRICA,21/5/18,1133844,4251331091
AFRICA,22/4/19,38505,4388388682
AFRICA,22/4/19,1322414,4388388682
AFRICA,22/4/19,351771,4388388682
AFRICA,22/4/19,302001,4388388682
AFRICA,22/4/19,21511197,4388388682
AFRICA,22/4/19,45253522,4388388682
AFRICA,22/4/19,4362159,4388388682
AFRICA,22/4/19,3412997,4388388682
AFRICA,22/4/19,14610308,4388388682
AFRICA,22/4/19,5326396,4388388682
AFRICA,22/4/19,6417,4388388682
AFRICA,22/4/19,2314187,4388388682
AFRICA,22/4/19,859654,4388388682
AFRICA,22/4/19,36572,4388388682
AFRICA,22/4/19,1331623,4388388682
AFRICA,22/4/19,23672,4388388682
AFRICA,22/4/19,2558298,4388388682
AFRICA,22/4/19,13442862,4388388682
AFRICA,22/4/19,5602598,4388388682
AFRICA,22/4/19,485122,4388388682
AFRICA,22/4/19,300652,4388388682
AFRICA,22/4/19,561773,4388388682
AFRICA,22/4/19,2182100,4388388682
AFRICA,22/4/19,24492,4388388682
AFRICA,22/4/19,167836,4388388682
AFRICA,22/4/19,2265665,4388388682
AFRICA,22/4/19,307640,4388388682
AFRICA,22/4/19,52048,4388388682
AFRICA,22/4/19,1586029,4388388682
AFRICA,22/4/19,33463,4388388682
AFRICA,22/4/19,15495,4388388682
AFRICA,22/4/19,6337557,4388388682
AFRICA,22/4/19,30381,4388388682
AFRICA,22/4/19,40185,4388388682
AFRICA,22/6/20,53111,4529084990
AFRICA,22/6/20,6514327,4529084990
AFRICA,22/6/20,13568,4529084990
AFRICA,22/6/20,14002069,4529084990
AFRICA,22/6/20,6056934,4529084990
AFRICA,22/6/20,893516,4529084990
AFRICA,22/6/20,3755213,4529084990
AFRICA,22/6/20,1645958,4529084990
AFRICA,22/6/20,42700,4529084990
AFRICA,22/6/20,1280621,4529084990
AFRICA,22/6/20,53989,4529084990
AFRICA,22/6/20,433866,4529084990
AFRICA,22/6/20,425159,4529084990
AFRICA,22/6/20,46548966,4529084990
AFRICA,22/6/20,751926,4529084990
AFRICA,22/6/20,2034364,4529084990
AFRICA,22/6/20,72803,4529084990
AFRICA,22/6/20,781231,4529084990
AFRICA,22/6/20,14368969,4529084990
AFRICA,22/6/20,478130,4529084990
AFRICA,22/6/20,25408,4529084990
AFRICA,22/6/20,5113755,4529084990
AFRICA,22/6/20,21756436,4529084990
AFRICA,22/6/20,9078,4529084990
AFRICA,22/6/20,451853,4529084990
AFRICA,22/6/20,2106565,4529084990
AFRICA,22/6/20,38451,4529084990
AFRICA,22/6/20,240233,4529084990
AFRICA,22/6/20,4632320,4529084990
AFRICA,22/6/20,1545187,4529084990
AFRICA,22/6/20,44290,4529084990
AFRICA,22/6/20,34282,4529084990
AFRICA,22/6/20,2186696,4529084990
AFRICA,22/6/20,2304334,4529084990
AFRICA,22/7/19,4526979,4671344926
AFRICA,22/7/19,877741,4671344926
AFRICA,22/7/19,47535985,4671344926
AFRICA,22/7/19,22045852,4671344926
AFRICA,22/7/19,13554212,4671344926
AFRICA,22/7/19,705198,4671344926
AFRICA,22/7/19,410279,4671344926
AFRICA,22/7/19,5381428,4671344926
AFRICA,22/7/19,16532,4671344926
AFRICA,22/7/19,50642,4671344926
AFRICA,22/7/19,2283622,4671344926
AFRICA,22/7/19,47530,4671344926
AFRICA,22/7/19,3629868,4671344926
AFRICA,22/7/19,5707034,4671344926
AFRICA,22/7/19,35606,4671344926
AFRICA,22/7/19,389395,4671344926
AFRICA,22/7/19,2350406,4671344926
AFRICA,22/7/19,2315934,4671344926
AFRICA,22/7/19,29968,4671344926
AFRICA,22/7/19,60026,4671344926
AFRICA,22/7/19,50446,4671344926
AFRICA,22/7/19,6470747,4671344926
AFRICA,22/7/19,363872,4671344926
AFRICA,22/7/19,2800026,4671344926
AFRICA,22/7/19,1378004,4671344926
AFRICA,22/7/19,40958,4671344926
AFRICA,22/7/19,386872,4671344926
AFRICA,22/7/19,1628626,4671344926
AFRICA,22/7/19,30958,4671344926
AFRICA,22/7/19,14823083,4671344926
AFRICA,22/7/19,7018,4671344926
AFRICA,22/7/19,1478999,4671344926
AFRICA,22/7/19,629680,4671344926
AFRICA,22/7/19,216410,4671344926
AFRICA,23/3/20,36602,4824303467
AFRICA,23/3/20,1668703,4824303467
AFRICA,23/3/20,211935,4824303467
AFRICA,23/3/20,2644857,4824303467
AFRICA,23/3/20,668640,4824303467
AFRICA,23/3/20,50368,4824303467
AFRICA,23/3/20,2466974,4824303467
AFRICA,23/3/20,15193,4824303467
AFRICA,23/3/20,370700,4824303467
AFRICA,23/3/20,68643,4824303467
AFRICA,23/3/20,24184961,4824303467
AFRICA,23/3/20,1916161,4824303467
AFRICA,23/3/20,36031,4824303467
AFRICA,23/3/20,16405841,4824303467
AFRICA,23/3/20,50100,4824303467
AFRICA,23/3/20,360926,4824303467
AFRICA,23/3/20,44169,4824303467
AFRICA,23/3/20,25807,4824303467
AFRICA,23/3/20,5209545,4824303467
AFRICA,23/3/20,8146,4824303467
AFRICA,23/3/20,15563921,4824303467
AFRICA,23/3/20,5790171,4824303467
AFRICA,23/3/20,2369529,4824303467
AFRICA,23/3/20,456932,4824303467
AFRICA,23/3/20,4354200,4824303467
AFRICA,23/3/20,2548208,4824303467
AFRICA,23/3/20,736210,4824303467
AFRICA,23/3/20,22521,4824303467
AFRICA,23/3/20,890416,4824303467
AFRICA,23/3/20,1675852,4824303467
AFRICA,23/3/20,47825177,4824303467
AFRICA,23/3/20,7249569,4824303467
AFRICA,23/3/20,6674392,4824303467
AFRICA,23/3/20,357141,4824303467
AFRICA,23/4/18,1626775,4950432321
AFRICA,23/4/18,13976,4950432321
AFRICA,23/4/18,2283459,4950432321
AFRICA,23/4/18,34192,4950432321
AFRICA,23/4/18,297091,4950432321
AFRICA,23/4/18,4548773,4950432321
AFRICA,23/4/18,15619,4950432321
AFRICA,23/4/18,239971,4950432321
AFRICA,23/4/18,5750682,4950432321
AFRICA,23/4/18,18747829,4950432321
AFRICA,23/4/18,30562,4950432321
AFRICA,23/4/18,302110,4950432321
AFRICA,23/4/18,32702,4950432321
AFRICA,23/4/18,2374161,4950432321
AFRICA,23/4/18,3729008,4950432321
AFRICA,23/4/18,437933,4950432321
AFRICA,23/4/18,1355600,4950432321
AFRICA,23/4/18,2280542,4950432321
AFRICA,23/4/18,43521239,4950432321
AFRICA,23/4/18,13194972,4950432321
AFRICA,23/4/18,164896,4950432321
AFRICA,23/4/18,3577906,4950432321
AFRICA,23/4/18,258705,4950432321
AFRICA,23/4/18,32220,4950432321
AFRICA,23/4/18,2383988,4950432321
AFRICA,23/4/18,521280,4950432321
AFRICA,23/4/18,41093,4950432321
AFRICA,23/4/18,11641241,4950432321
AFRICA,23/4/18,1133499,4950432321
AFRICA,23/4/18,24126,4950432321
AFRICA,23/4/18,854409,4950432321
AFRICA,23/4/18,34667,4950432321
AFRICA,23/4/18,4638020,4950432321
AFRICA,23/4/18,5608,4950432321
AFRICA,23/7/18,177854,5085129465
AFRICA,23/7/18,14139598,5085129465
AFRICA,23/7/18,2445920,5085129465
AFRICA,23/7/18,28448,5085129465
AFRICA,23/7/18,2329387,5085129465
AFRICA,23/7/18,24167,5085129465
AFRICA,23/7/18,4907421,5085129465
AFRICA,23/7/18,1439623,5085129465
AFRICA,23/7/18,1600652,5085129465
AFRICA,23/7/18,20711,5085129465
AFRICA,23/7/18,485474,5085129465
AFRICA,23/7/18,3950751,5085129465
AFRICA,23/7/18,896886,5085129465
AFRICA,23/7/18,6141426,5085129465
AFRICA,23/7/18,29567,5085129465
AFRICA,23/7/18,2438854,5085129465
AFRICA,23/7/18,3572647,5085129465
AFRICA,23/7/18,29811,5085129465
AFRICA,23/7/18,1190610,5085129465
AFRICA,23/7/18,43297,5085129465
AFRICA,23/7/18,277090,5085129465
AFRICA,23/7/18,47242294,5085129465
AFRICA,23/7/18,314149,5085129465
AFRICA,23/7/18,35163,5085129465
AFRICA,23/7/18,20125417,5085129465
AFRICA,23/7/18,2371867,5085129465
AFRICA,23/7/18,5818,5085129465
AFRICA,23/7/18,13320,5085129465
AFRICA,23/7/18,325100,5085129465
AFRICA,23/7/18,4970217,5085129465
AFRICA,23/7/18,587247,5085129465
AFRICA,23/7/18,40960,5085129465
AFRICA,23/7/18,329919,5085129465
AFRICA,23/7/18,12165479,5085129465
AFRICA,24/6/19,1301640,5221432572
AFRICA,24/6/19,379135,5221432572
AFRICA,24/6/19,46157461,5221432572
AFRICA,24/6/19,13486347,5221432572
AFRICA,24/6/19,5637102,5221432572
AFRICA,24/6/19,2195234,5221432572
AFRICA,24/6/19,9276,5221432572
AFRICA,24/6/19,2172241,5221432572
AFRICA,24/6/19,199341,5221432572
AFRICA,24/6/19,339671,5221432572
AFRICA,24/6/19,13304072,5221432572
AFRICA,24/6/19,43744,5221432572
AFRICA,24/6/19,45318,5221432572
AFRICA,24/6/19,29341,5221432572
AFRICA,24/6/19,6203020,5221432572
AFRICA,24/6/19,1606206,5221432572
AFRICA,24/6/19,331054,5221432572
AFRICA,24/6/19,5155499,5221432572
AFRICA,24/6/19,558825,5221432572
AFRICA,24/6/19,2322229,5221432572
AFRICA,24/6/19,31537,5221432572
AFRICA,24/6/19,825219,5221432572
AFRICA,24/6/19,636987,5221432572
AFRICA,24/6/19,1487138,5221432572
AFRICA,24/6/19,43701,5221432572
AFRICA,24/6/19,48183,5221432572
AFRICA,24/6/19,3659716,5221432572
AFRICA,24/6/19,17898,5221432572
AFRICA,24/6/19,41892,5221432572
AFRICA,24/6/19,391920,5221432572
AFRICA,24/6/19,2640336,5221432572
AFRICA,24/6/19,58233,5221432572
AFRICA,24/6/19,4322941,5221432572
AFRICA,24/6/19,20620650,5221432572
AFRICA,24/8/20,44081216,5364658658
AFRICA,24/8/20,489706,5364658658
AFRICA,24/8/20,14534326,5364658658
AFRICA,24/8/20,2470906,5364658658
AFRICA,24/8/20,928412,5364658658
AFRICA,24/8/20,39564,5364658658
AFRICA,24/8/20,270496,5364658658
AFRICA,24/8/20,10269,5364658658
AFRICA,24/8/20,4841694,5364658658
AFRICA,24/8/20,58239,5364658658
AFRICA,24/8/20,66080,5364658658
AFRICA,24/8/20,2337007,5364658658
AFRICA,24/8/20,14854110,5364658658
AFRICA,24/8/20,6906988,5364658658
AFRICA,24/8/20,1033296,5364658658
AFRICA,24/8/20,500046,5364658658
AFRICA,24/8/20,54039,5364658658
AFRICA,24/8/20,1561210,5364658658
AFRICA,24/8/20,22769738,5364658658
AFRICA,24/8/20,53692,5364658658
AFRICA,24/8/20,78136,5364658658
AFRICA,24/8/20,5239692,5364658658
AFRICA,24/8/20,1860988,5364658658
AFRICA,24/8/20,486331,5364658658
AFRICA,24/8/20,3967870,5364658658
AFRICA,24/8/20,2478289,5364658658
AFRICA,24/8/20,29672,5364658658
AFRICA,24/8/20,885333,5364658658
AFRICA,24/8/20,18969,5364658658
AFRICA,24/8/20,6032018,5364658658
AFRICA,24/8/20,1488390,5364658658
AFRICA,24/8/20,546690,5364658658
AFRICA,24/8/20,41345,5364658658
AFRICA,24/8/20,2211329,5364658658
AFRICA,25/3/19,1810827,5506278007
AFRICA,25/3/19,932897,5506278007
AFRICA,25/3/19,13779788,5506278007
AFRICA,25/3/19,479435,5506278007
AFRICA,25/3/19,267330,5506278007
AFRICA,25/3/19,48077742,5506278007
AFRICA,25/3/19,3912410,5506278007
AFRICA,25/3/19,14177713,5506278007
AFRICA,25/3/19,33476,5506278007
AFRICA,25/3/19,48521,5506278007
AFRICA,25/3/19,24186,5506278007
AFRICA,25/3/19,34922,5506278007
AFRICA,25/3/19,21531233,5506278007
AFRICA,25/3/19,28633,5506278007
AFRICA,25/3/19,5211,5506278007
AFRICA,25/3/19,5256953,5506278007
AFRICA,25/3/19,4540575,5506278007
AFRICA,25/3/19,2441577,5506278007
AFRICA,25/3/19,5572780,5506278007
AFRICA,25/3/19,1499405,5506278007
AFRICA,25/3/19,167954,5506278007
AFRICA,25/3/19,23260,5506278007
AFRICA,25/3/19,1381203,5506278007
AFRICA,25/3/19,2441919,5506278007
AFRICA,25/3/19,447144,5506278007
AFRICA,25/3/19,29671,5506278007
AFRICA,25/3/19,285858,5506278007
AFRICA,25/3/19,35264,5506278007
AFRICA,25/3/19,13829,5506278007
AFRICA,25/3/19,326502,5506278007
AFRICA,25/3/19,2522683,5506278007
AFRICA,25/3/19,6564584,5506278007
AFRICA,25/3/19,2646439,5506278007
AFRICA,25/3/19,277425,5506278007
AFRICA,25/5/20,273334,5648436318
AFRICA,25/5/20,2058255,5648436318
AFRICA,25/5/20,50955,5648436318
AFRICA,25/5/20,452686,5648436318
AFRICA,25/5/20,1414121,5648436318
