txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
522,c9f0f8,BTC,05-02-2017,SELL,7.978996317,0.3,2017-02-05T18:08:30.623Z
523,d3d944,BTC,05-02-2017,BUY,5.837090174,0.3,2017-02-05T19:27:12.265Z
526,c20ad4,BTC,06-02-2017,BUY,0.509345814,0.3,2017-02-06T03:34:57.307Z
527,d3d944,BTC,06-02-2017,BUY,9.049102049,0.3,2017-02-06T06:47:34.397Z
537,aab323,BTC,06-02-2017,SELL,5.877824203,0.3,2017-02-06T22:26:03.532Z
541,e4da3b,BTC,07-02-2017,SELL,0.018828043,0.3,2017-02-07T04:06:07.385Z
543,a87ff6,BTC,07-02-2017,BUY,9.705171991,0.3,2017-02-07T04:39:28.881Z
545,e4da3b,BTC,07-02-2017,BUY,1.630975277,0.09,2017-02-07T07:06:27.255Z
546,c4ca42,BTC,07-02-2017,BUY,3.112695119,0.3,2017-02-07T08:44:52.810Z
547,eccbc8,BTC,07-02-2017,BUY,2.958387207,0.3,2017-02-07T09:12:18.635Z
548,c4ca42,BTC,07-02-2017,BUY,0.851168424,0.3,2017-02-07T10:38:46.427Z
549,c81e72,BTC,07-02-2017,BUY,5.846380725,0.3,2017-02-07T11:20:31.869Z
552,eccbc8,BTC,07-02-2017,BUY,5.05609035,0.3,2017-02-07T16:24:08.914Z
556,45c48c,BTC,07-02-2017,BUY,7.528635235,0.3,2017-02-07T23:40:46.664Z
558,45c48c,BTC,08-02-2017,BUY,7.247288601,0.3,2017-02-08T08:04:05.051Z
559,a87ff6,BTC,08-02-2017,SELL,9.556135756,0.3,2017-02-08T11:01:34.868Z
560,c20ad4,BTC,08-02-2017,BUY,9.083141754,0.3,2017-02-08T11:11:26.171Z
562,c20ad4,BTC,08-02-2017,BUY,9.158517566,0.09,2017-02-08T11:54:04.997Z
564,aab323,BTC,08-02-2017,BUY,1.150742432,0.24,2017-02-08T19:04:44.892Z
568,c81e72,BTC,09-02-2017,BUY,7.192388444,0.3,2017-02-09T00:39:19.428Z
569,45c48c,BTC,09-02-2017,BUY,8.933391329,0.3,2017-02-09T01:10:28.182Z
570,d3d944,BTC,09-02-2017,BUY,5.973322692,0.3,2017-02-09T03:23:09.381Z
573,c51ce4,BTC,09-02-2017,BUY,2.131268899,0.3,2017-02-09T04:35:22.556Z
574,eccbc8,BTC,09-02-2017,BUY,2.849053188,0.3,2017-02-09T05:23:23.122Z
577,aab323,BTC,09-02-2017,BUY,6.442471593,0.3,2017-02-09T10:54:16.663Z
580,d3d944,BTC,09-02-2017,BUY,8.996682779,0.3,2017-02-09T14:20:20.291Z
581,aab323,BTC,09-02-2017,BUY,9.953912697,0.3,2017-02-09T15:49:49.899Z
582,c51ce4,BTC,09-02-2017,BUY,1.687923393,0.25,2017-02-09T20:52:50.399Z
584,6512bd,BTC,10-02-2017,SELL,1.347314178,0.3,2017-02-10T00:37:34.984Z
585,d3d944,BTC,10-02-2017,BUY,0.810153137,0.3,2017-02-10T02:49:48.293Z
586,c51ce4,BTC,10-02-2017,BUY,9.111708818,0.3,2017-02-10T03:52:11.349Z
591,6512bd,BTC,10-02-2017,BUY,7.651508981,0.3,2017-02-10T14:50:50.304Z
592,6512bd,BTC,10-02-2017,BUY,2.665542675,0.25,2017-02-10T15:03:19.389Z
594,c81e72,BTC,10-02-2017,SELL,0.825480697,0.15,2017-02-10T18:24:10.083Z
595,e4da3b,BTC,11-02-2017,BUY,0.607170193,0.3,2017-02-11T02:05:01.561Z
598,c4ca42,BTC,11-02-2017,BUY,4.179474213,0.3,2017-02-11T04:23:13.718Z
600,eccbc8,BTC,11-02-2017,BUY,6.713941886,0.1,2017-02-11T06:04:16.907Z
601,d3d944,BTC,11-02-2017,BUY,2.681192007,0.24,2017-02-11T11:22:05.374Z
604,c4ca42,BTC,11-02-2017,BUY,0.835192659,0.3,2017-02-11T15:18:14.346Z
605,a87ff6,BTC,11-02-2017,BUY,0.128340693,0.3,2017-02-11T15:46:58.974Z
609,c4ca42,BTC,11-02-2017,BUY,9.269874359,0.3,2017-02-11T23:09:41.246Z
612,c9f0f8,BTC,12-02-2017,BUY,8.446387392,0.3,2017-02-12T10:35:09.899Z
614,6512bd,BTC,12-02-2017,SELL,6.606061911,0.06,2017-02-12T17:04:52.194Z
616,167909,BTC,12-02-2017,BUY,6.61945268,0.3,2017-02-12T18:24:49.017Z
618,167909,BTC,12-02-2017,BUY,7.97169693,0.3,2017-02-12T20:53:13.719Z
621,aab323,BTC,13-02-2017,BUY,1.753820032,0.3,2017-02-13T00:50:21.825Z
622,c20ad4,BTC,13-02-2017,SELL,4.411955319,0.3,2017-02-13T02:37:18.355Z
624,c51ce4,BTC,13-02-2017,SELL,0.187718422,0.19,2017-02-13T05:26:36.598Z
626,c9f0f8,BTC,13-02-2017,BUY,9.307640096,0.22,2017-02-13T14:38:16.264Z
632,a87ff6,BTC,14-02-2017,BUY,7.276557277,0.24,2017-02-14T12:36:59.623Z
638,c4ca42,BTC,15-02-2017,BUY,5.844729817,0.23,2017-02-15T05:49:52.600Z
639,c51ce4,BTC,15-02-2017,SELL,3.206562344,0.21,2017-02-15T08:44:31.645Z
641,aab323,BTC,15-02-2017,BUY,7.544963,0.3,2017-02-15T12:34:43.226Z
645,eccbc8,BTC,15-02-2017,BUY,9.895681555,0.3,2017-02-15T19:21:35.807Z
647,8f14e4,BTC,15-02-2017,BUY,1.094249296,0.2,2017-02-15T20:12:21.976Z
648,45c48c,BTC,15-02-2017,BUY,6.338264485,0.3,2017-02-15T20:54:06.725Z
649,45c48c,BTC,15-02-2017,BUY,3.35101845,0.3,2017-02-15T21:58:55.112Z
650,167909,BTC,16-02-2017,BUY,5.573255716,0.3,2017-02-16T00:25:54.523Z
651,c9f0f8,BTC,16-02-2017,BUY,8.068584213,0.19,2017-02-16T01:07:07.588Z
652,c9f0f8,BTC,16-02-2017,BUY,2.814887412,0.3,2017-02-16T01:41:06.315Z
656,eccbc8,BTC,16-02-2017,BUY,9.263980653,0.18,2017-02-16T06:41:40.496Z
657,c81e72,BTC,16-02-2017,BUY,5.307896668,0.04,2017-02-16T06:58:49.706Z
661,a87ff6,BTC,16-02-2017,SELL,0.052823698,0.3,2017-02-16T15:33:50.280Z
662,6512bd,BTC,16-02-2017,BUY,8.603907606,0.19,2017-02-16T19:29:20.602Z
664,c20ad4,BTC,16-02-2017,BUY,4.239964945,0.24,2017-02-16T22:35:31.643Z
665,c20ad4,BTC,16-02-2017,BUY,8.836902949,0.3,2017-02-16T22:47:38.732Z
670,d3d944,BTC,17-02-2017,BUY,9.85607574,0.26,2017-02-17T05:05:02.000Z
671,c4ca42,BTC,17-02-2017,BUY,6.801193259,0.3,2017-02-17T07:26:42.850Z
672,45c48c,BTC,17-02-2017,BUY,3.483086011,0.3,2017-02-17T10:53:59.644Z
673,167909,BTC,17-02-2017,SELL,2.904817256,0.3,2017-02-17T13:47:26.226Z
674,6512bd,BTC,17-02-2017,BUY,4.097086989,0.3,2017-02-17T16:16:55.657Z
675,45c48c,BTC,17-02-2017,BUY,7.371033451,0.3,2017-02-17T16:47:46.389Z
678,c9f0f8,BTC,17-02-2017,BUY,0.444062686,0.08,2017-02-17T20:51:39.114Z
679,167909,BTC,17-02-2017,BUY,6.141934527,0.3,2017-02-17T20:56:00.683Z
681,167909,BTC,17-02-2017,BUY,6.203023611,0.3,2017-02-17T23:26:53.879Z
686,c81e72,BTC,18-02-2017,SELL,4.631366321,0.3,2017-02-18T08:00:39.893Z
687,6512bd,BTC,18-02-2017,SELL,0.517811634,0.3,2017-02-18T08:01:05.189Z
692,a87ff6,BTC,18-02-2017,BUY,8.627432434,0.01,2017-02-18T15:22:25.402Z
694,a87ff6,BTC,18-02-2017,BUY,6.10251306,0.08,2017-02-18T17:04:23.991Z
697,8f14e4,BTC,19-02-2017,BUY,7.766004329,0.3,2017-02-19T00:29:30.431Z
698,c81e72,BTC,19-02-2017,BUY,5.091898996,0.14,2017-02-19T03:29:24.377Z
701,167909,BTC,19-02-2017,BUY,3.732344159,0.3,2017-02-19T15:14:54.561Z
706,c20ad4,BTC,20-02-2017,BUY,0.001429037,0.2,2017-02-20T01:17:02.459Z
708,c4ca42,BTC,20-02-2017,BUY,2.115541343,0.3,2017-02-20T10:04:24.796Z
709,aab323,BTC,20-02-2017,BUY,0.373051479,0.3,2017-02-20T11:28:29.093Z
710,6512bd,BTC,20-02-2017,BUY,4.033686578,0.27,2017-02-20T12:23:23.833Z
711,c4ca42,BTC,20-02-2017,BUY,1.953874102,0.23,2017-02-20T12:55:16.488Z
712,a87ff6,BTC,20-02-2017,BUY,1.723541197,0.07,2017-02-20T14:18:46.266Z
713,c81e72,BTC,20-02-2017,BUY,1.820548255,0.3,2017-02-20T20:03:30.532Z
714,c51ce4,BTC,20-02-2017,SELL,4.672234146,0.3,2017-02-20T21:43:23.942Z
717,c20ad4,BTC,21-02-2017,BUY,3.04312078,0.3,2017-02-21T00:28:55.502Z
719,167909,BTC,21-02-2017,BUY,8.582917242,0.3,2017-02-21T01:11:35.508Z
720,6512bd,BTC,21-02-2017,BUY,6.677287733,0.3,2017-02-21T03:55:57.697Z
724,c9f0f8,BTC,21-02-2017,SELL,9.495028372,0.3,2017-02-21T09:49:35.033Z
725,c9f0f8,BTC,21-02-2017,SELL,0.102873499,0.3,2017-02-21T12:35:47.673Z
727,a87ff6,BTC,21-02-2017,BUY,7.713649697,0.3,2017-02-21T16:20:24.195Z
728,45c48c,BTC,21-02-2017,BUY,1.635034611,0.23,2017-02-21T16:55:15.406Z
729,c51ce4,BTC,21-02-2017,BUY,0.071073483,0.3,2017-02-21T17:26:49.218Z
736,a87ff6,BTC,21-02-2017,BUY,6.443947457,0.13,2017-02-21T20:51:30.685Z
740,6512bd,BTC,22-02-2017,SELL,7.354888347,0.3,2017-02-22T08:19:17.965Z
741,167909,BTC,22-02-2017,BUY,6.401063404,0.3,2017-02-22T08:57:12.607Z
742,c51ce4,BTC,22-02-2017,BUY,6.300718647,0.12,2017-02-22T10:11:25.875Z
744,c20ad4,BTC,22-02-2017,SELL,1.00294442,0.3,2017-02-22T11:57:19.250Z
745,167909,BTC,22-02-2017,BUY,4.064455999,0.09,2017-02-22T13:46:25.610Z
746,e4da3b,BTC,22-02-2017,BUY,9.85410796,0.3,2017-02-22T17:11:28.437Z
747,c9f0f8,BTC,22-02-2017,BUY,5.253271879,0.3,2017-02-22T17:57:10.089Z
751,c9f0f8,BTC,23-02-2017,BUY,1.861789721,0.01,2017-02-23T03:24:47.491Z
755,6512bd,BTC,23-02-2017,BUY,8.749771712,0.01,2017-02-23T14:50:00.596Z
759,e4da3b,BTC,23-02-2017,SELL,3.155541723,0.0,2017-02-23T22:58:55.177Z
760,c4ca42,BTC,23-02-2017,BUY,9.093805176,0.3,2017-02-23T23:21:06.245Z
764,e4da3b,BTC,24-02-2017,BUY,5.432192658,0.3,2017-02-24T05:37:27.526Z
767,a87ff6,BTC,24-02-2017,BUY,7.868166767,0.19,2017-02-24T09:07:36.858Z
769,c9f0f8,BTC,24-02-2017,BUY,6.796898158,0.3,2017-02-24T09:37:45.990Z
771,aab323,BTC,24-02-2017,BUY,2.134506566,0.21,2017-02-24T11:55:05.553Z
774,c4ca42,BTC,24-02-2017,SELL,5.709535965,0.19,2017-02-24T16:05:49.340Z
781,167909,BTC,25-02-2017,BUY,0.776356312,0.02,2017-02-25T05:48:35.511Z
784,167909,BTC,25-02-2017,BUY,8.398317125,0.3,2017-02-25T11:18:52.188Z
785,c81e72,BTC,25-02-2017,BUY,6.281184098,0.03,2017-02-25T17:57:43.664Z
786,167909,BTC,25-02-2017,BUY,5.61430553,0.3,2017-02-25T18:27:16.756Z
789,6512bd,BTC,25-02-2017,BUY,5.173812094,0.3,2017-02-25T23:25:56.691Z
790,e4da3b,BTC,26-02-2017,SELL,7.651487009,0.3,2017-02-26T01:58:21.348Z
791,c9f0f8,BTC,26-02-2017,BUY,1.832447461,0.3,2017-02-26T04:23:17.099Z
792,167909,BTC,26-02-2017,BUY,0.559090212,0.19,2017-02-26T07:07:40.925Z
793,aab323,BTC,26-02-2017,BUY,1.592356263,0.3,2017-02-26T09:29:03.259Z
795,c81e72,BTC,26-02-2017,BUY,9.099432359,0.3,2017-02-26T11:39:21.206Z
797,8f14e4,BTC,26-02-2017,BUY,9.956364661,0.3,2017-02-26T15:40:11.382Z
800,6512bd,BTC,26-02-2017,BUY,2.836987386,0.3,2017-02-26T22:17:10.243Z
801,c9f0f8,BTC,26-02-2017,BUY,3.337320838,0.3,2017-02-26T22:43:19.026Z
802,c81e72,BTC,26-02-2017,BUY,2.418347991,0.3,2017-02-26T22:59:42.557Z
803,c20ad4,BTC,27-02-2017,BUY,2.004851586,0.3,2017-02-27T00:19:48.379Z
806,a87ff6,BTC,27-02-2017,BUY,3.093556142,0.3,2017-02-27T08:30:16.539Z
807,c51ce4,BTC,27-02-2017,BUY,7.648961764,0.3,2017-02-27T09:59:30.404Z
810,8f14e4,BTC,27-02-2017,BUY,3.265465958,0.3,2017-02-27T13:54:37.453Z
811,c20ad4,BTC,27-02-2017,BUY,7.067009188,0.3,2017-02-27T17:31:02.600Z
812,c20ad4,BTC,27-02-2017,BUY,2.65393049,0.3,2017-02-27T22:37:56.812Z
813,c20ad4,BTC,28-02-2017,BUY,1.653353242,0.16,2017-02-28T02:28:27.391Z
814,c81e72,BTC,28-02-2017,BUY,8.406091429,0.24,2017-02-28T03:37:36.877Z
815,c20ad4,BTC,28-02-2017,BUY,1.978466837,0.18,2017-02-28T07:52:01.355Z
816,8f14e4,BTC,28-02-2017,BUY,0.824437055,0.14,2017-02-28T08:40:02.141Z
817,d3d944,BTC,28-02-2017,SELL,7.043951925,0.17,2017-02-28T08:40:34.486Z
818,d3d944,BTC,28-02-2017,BUY,0.883490044,0.3,2017-02-28T11:58:41.649Z
823,d3d944,BTC,28-02-2017,BUY,9.997072094,0.3,2017-02-28T16:27:10.790Z
824,eccbc8,BTC,28-02-2017,BUY,2.679303303,0.3,2017-02-28T20:29:22.344Z
825,45c48c,BTC,28-02-2017,BUY,3.176273767,0.3,2017-02-28T23:12:26.576Z
826,6512bd,BTC,01-03-2017,BUY,7.395567094,0.3,2017-03-01T00:25:24.522Z
828,aab323,BTC,01-03-2017,SELL,3.470489669,0.3,2017-03-01T08:31:16.539Z
829,8f14e4,BTC,01-03-2017,SELL,5.628772998,0.3,2017-03-01T08:37:55.183Z
831,c81e72,BTC,01-03-2017,BUY,5.460467494,0.3,2017-03-01T11:50:52.575Z
833,45c48c,BTC,01-03-2017,BUY,4.445811939,0.2,2017-03-01T14:04:55.285Z
834,e4da3b,BTC,01-03-2017,BUY,6.896898025,0.14,2017-03-01T14:18:51.979Z
836,c81e72,BTC,01-03-2017,BUY,3.156197017,0.3,2017-03-01T15:29:57.711Z
837,167909,BTC,01-03-2017,BUY,8.895801383,0.01,2017-03-01T17:17:22.051Z
838,6512bd,BTC,01-03-2017,SELL,2.293240321,0.3,2017-03-01T18:58:19.049Z
839,c4ca42,BTC,01-03-2017,SELL,8.807675714,0.24,2017-03-01T20:18:41.156Z
841,c81e72,BTC,01-03-2017,BUY,0.404830229,0.3,2017-03-01T22:26:54.093Z
842,167909,BTC,01-03-2017,BUY,6.073256045,0.04,2017-03-01T22:38:18.461Z
846,c81e72,BTC,02-03-2017,SELL,1.400650709,0.3,2017-03-02T13:32:29.433Z
847,c4ca42,BTC,02-03-2017,BUY,0.396189112,0.3,2017-03-02T14:40:59.629Z
850,c9f0f8,BTC,03-03-2017,BUY,3.680064861,0.19,2017-03-03T02:54:08.405Z
853,c51ce4,BTC,03-03-2017,SELL,6.741081155,0.3,2017-03-03T07:32:52.758Z
854,a87ff6,BTC,03-03-2017,BUY,3.439196943,0.3,2017-03-03T08:03:11.255Z
855,c20ad4,BTC,03-03-2017,BUY,3.869198534,0.13,2017-03-03T10:07:53.718Z
856,6512bd,BTC,03-03-2017,BUY,9.686495166,0.11,2017-03-03T10:25:26.910Z
857,6512bd,BTC,03-03-2017,SELL,0.562050968,0.3,2017-03-03T10:52:40.503Z
860,45c48c,BTC,03-03-2017,BUY,1.130922152,0.3,2017-03-03T15:59:48.704Z
861,d3d944,BTC,03-03-2017,BUY,8.985857305,0.3,2017-03-03T19:36:36.256Z
864,8f14e4,BTC,03-03-2017,BUY,4.072683195,0.3,2017-03-03T22:03:49.015Z
865,6512bd,BTC,04-03-2017,SELL,5.084563326,0.3,2017-03-04T02:54:56.839Z
866,c9f0f8,BTC,04-03-2017,SELL,0.216896384,0.3,2017-03-04T04:15:50.075Z
867,45c48c,BTC,04-03-2017,BUY,9.411491652,0.14,2017-03-04T05:22:24.701Z
868,c20ad4,BTC,04-03-2017,BUY,9.604444326,0.3,2017-03-04T06:06:59.763Z
869,c20ad4,BTC,04-03-2017,BUY,7.509851767,0.17,2017-03-04T06:41:59.842Z
870,aab323,BTC,04-03-2017,BUY,0.565743991,0.3,2017-03-04T07:49:03.812Z
874,6512bd,BTC,05-03-2017,BUY,9.499280988,0.3,2017-03-05T08:22:23.021Z
875,d3d944,BTC,05-03-2017,BUY,6.717294291,0.04,2017-03-05T08:26:38.457Z
876,c51ce4,BTC,05-03-2017,SELL,7.838412222,0.3,2017-03-05T09:48:32.494Z
877,a87ff6,BTC,05-03-2017,BUY,6.020425462,0.3,2017-03-05T11:13:35.478Z
878,45c48c,BTC,05-03-2017,BUY,3.296694419,0.3,2017-03-05T12:35:53.354Z
882,c51ce4,BTC,05-03-2017,BUY,7.424957282,0.11,2017-03-05T23:34:16.748Z
884,6512bd,BTC,06-03-2017,SELL,0.824880586,0.3,2017-03-06T02:35:12.787Z
887,167909,BTC,06-03-2017,BUY,6.834240481,0.3,2017-03-06T06:56:15.746Z
888,c9f0f8,BTC,06-03-2017,SELL,1.696955997,0.3,2017-03-06T07:36:48.047Z
890,c4ca42,BTC,06-03-2017,BUY,9.805133897,0.3,2017-03-06T17:59:37.053Z
891,a87ff6,BTC,06-03-2017,BUY,5.464585336,0.3,2017-03-06T18:34:59.971Z
892,c4ca42,BTC,06-03-2017,BUY,6.244015725,0.03,2017-03-06T20:58:08.683Z
894,6512bd,BTC,07-03-2017,BUY,0.659084881,0.3,2017-03-07T00:22:12.490Z
897,eccbc8,BTC,07-03-2017,SELL,4.204409264,0.3,2017-03-07T03:28:18.979Z
898,eccbc8,BTC,07-03-2017,BUY,0.007955475,0.3,2017-03-07T04:06:46.344Z
899,c81e72,BTC,07-03-2017,SELL,0.612205095,0.3,2017-03-07T06:27:48.482Z
905,a87ff6,BTC,07-03-2017,BUY,6.047935115,0.06,2017-03-07T11:12:49.746Z
914,a87ff6,BTC,08-03-2017,SELL,4.826567763,0.01,2017-03-08T01:11:54.133Z
915,aab323,BTC,08-03-2017,BUY,1.53847664,0.08,2017-03-08T02:01:07.791Z
916,a87ff6,BTC,08-03-2017,BUY,7.314035415,0.3,2017-03-08T06:38:19.968Z
917,aab323,BTC,08-03-2017,BUY,3.186070374,0.3,2017-03-08T08:19:22.466Z
918,e4da3b,BTC,08-03-2017,BUY,6.446545797,0.11,2017-03-08T14:38:31.188Z
920,eccbc8,BTC,08-03-2017,SELL,6.852780427,0.3,2017-03-08T20:36:25.633Z
921,e4da3b,BTC,08-03-2017,BUY,2.870781652,0.3,2017-03-08T22:34:35.130Z
924,167909,BTC,08-03-2017,SELL,6.287494687,0.3,2017-03-08T23:50:27.398Z
925,e4da3b,BTC,09-03-2017,BUY,4.368684985,0.15,2017-03-09T02:45:19.457Z
927,c4ca42,BTC,09-03-2017,BUY,8.842012484,0.3,2017-03-09T09:35:51.350Z
928,a87ff6,BTC,09-03-2017,BUY,3.970000218,0.22,2017-03-09T09:56:20.408Z
930,aab323,BTC,09-03-2017,BUY,3.735310669,0.27,2017-03-09T12:39:01.642Z
931,c9f0f8,BTC,09-03-2017,BUY,0.798712883,0.3,2017-03-09T14:31:25.838Z
932,c4ca42,BTC,09-03-2017,BUY,0.194172262,0.04,2017-03-09T15:37:13.630Z
933,c4ca42,BTC,09-03-2017,SELL,2.82749209,0.28,2017-03-09T18:36:36.910Z
939,e4da3b,BTC,10-03-2017,BUY,2.967497431,0.3,2017-03-10T11:55:40.691Z
943,c9f0f8,BTC,10-03-2017,BUY,6.316063714,0.3,2017-03-10T13:43:32.105Z
944,a87ff6,BTC,10-03-2017,BUY,3.205115121,0.3,2017-03-10T15:30:56.866Z
951,c51ce4,BTC,10-03-2017,BUY,7.515547598,0.19,2017-03-10T22:50:00.484Z
953,c20ad4,BTC,10-03-2017,SELL,0.94492332,0.3,2017-03-10T23:43:39.049Z
955,a87ff6,BTC,11-03-2017,BUY,9.442240211,0.13,2017-03-11T10:26:57.255Z
956,c9f0f8,BTC,11-03-2017,BUY,9.34511825,0.3,2017-03-11T11:18:54.851Z
958,c51ce4,BTC,11-03-2017,BUY,0.85115945,0.3,2017-03-11T16:09:52.930Z
962,45c48c,BTC,12-03-2017,BUY,0.679963413,0.29,2017-03-12T02:52:12.001Z
964,aab323,BTC,12-03-2017,SELL,6.285215957,0.3,2017-03-12T06:09:50.342Z
965,c81e72,BTC,12-03-2017,BUY,6.12204515,0.3,2017-03-12T07:25:50.833Z
967,6512bd,BTC,12-03-2017,BUY,8.327291939,0.3,2017-03-12T11:44:13.429Z
969,c4ca42,BTC,12-03-2017,SELL,4.927206469,0.3,2017-03-12T18:08:54.319Z
972,167909,BTC,12-03-2017,BUY,3.579897982,0.3,2017-03-12T23:14:48.959Z
974,6512bd,BTC,13-03-2017,BUY,3.012852436,0.3,2017-03-13T07:48:59.917Z
976,c4ca42,BTC,13-03-2017,BUY,4.520622327,0.3,2017-03-13T09:11:13.754Z
977,eccbc8,BTC,13-03-2017,BUY,7.949098092,0.29,2017-03-13T15:23:23.381Z
979,c9f0f8,BTC,13-03-2017,BUY,2.82797564,0.3,2017-03-13T19:27:03.694Z
980,a87ff6,BTC,13-03-2017,SELL,1.258269213,0.3,2017-03-13T20:08:55.779Z
981,c20ad4,BTC,13-03-2017,BUY,1.898777944,0.3,2017-03-13T20:37:42.591Z
982,6512bd,BTC,13-03-2017,BUY,2.685234757,0.3,2017-03-13T21:43:45.920Z
985,e4da3b,BTC,14-03-2017,BUY,8.974177503,0.3,2017-03-14T05:32:17.797Z
986,c9f0f8,BTC,14-03-2017,BUY,5.367646499,0.3,2017-03-14T05:34:07.336Z
988,c81e72,BTC,14-03-2017,BUY,9.23962741,0.3,2017-03-14T07:32:00.102Z
989,c4ca42,BTC,14-03-2017,BUY,3.103149437,0.3,2017-03-14T07:39:40.237Z
991,e4da3b,BTC,14-03-2017,BUY,8.428621574,0.3,2017-03-14T17:55:25.888Z
993,6512bd,BTC,14-03-2017,BUY,9.369928078,0.21,2017-03-14T21:57:06.055Z
994,45c48c,BTC,15-03-2017,SELL,9.31664107,0.3,2017-03-15T01:18:13.923Z
995,c20ad4,BTC,15-03-2017,BUY,0.749461075,0.3,2017-03-15T02:28:23.171Z
996,a87ff6,BTC,15-03-2017,BUY,9.019543478,0.3,2017-03-15T02:43:03.778Z
998,c9f0f8,BTC,15-03-2017,BUY,8.878578665,0.03,2017-03-15T04:47:59.457Z
1001,167909,BTC,15-03-2017,BUY,3.9965368,0.3,2017-03-15T07:51:25.722Z
1003,c4ca42,BTC,15-03-2017,BUY,5.410429902,0.3,2017-03-15T13:16:44.929Z
1009,c9f0f8,BTC,15-03-2017,BUY,3.280736947,0.26,2017-03-15T19:30:58.372Z
1010,167909,BTC,15-03-2017,BUY,1.951906482,0.3,2017-03-15T22:41:37.480Z
1012,c9f0f8,BTC,15-03-2017,BUY,3.499765296,0.3,2017-03-15T23:47:44.765Z
1013,c4ca42,BTC,16-03-2017,SELL,5.465081372,0.3,2017-03-16T03:47:38.152Z
1015,c81e72,BTC,16-03-2017,BUY,1.78487706,0.3,2017-03-16T05:04:03.224Z
1017,eccbc8,BTC,16-03-2017,BUY,5.314410498,0.3,2017-03-16T07:55:22.925Z
1018,a87ff6,BTC,16-03-2017,BUY,2.995330574,0.3,2017-03-16T08:31:51.721Z
1019,aab323,BTC,16-03-2017,BUY,3.274962054,0.23,2017-03-16T09:20:06.197Z
1021,c9f0f8,BTC,16-03-2017,SELL,7.010192673,0.26,2017-03-16T11:21:20.157Z
1023,d3d944,BTC,16-03-2017,BUY,9.586902942,0.3,2017-03-16T15:09:25.605Z
1024,c4ca42,BTC,16-03-2017,BUY,3.727135366,0.3,2017-03-16T20:05:39.804Z
1025,c20ad4,BTC,16-03-2017,SELL,3.00641232,0.3,2017-03-16T22:03:57.994Z
1026,c9f0f8,BTC,17-03-2017,BUY,4.613071243,0.13,2017-03-17T00:18:06.968Z
1034,d3d944,BTC,17-03-2017,SELL,3.162920376,0.3,2017-03-17T19:42:39.881Z
1035,6512bd,BTC,17-03-2017,BUY,9.231394408,0.28,2017-03-17T21:16:31.914Z
1036,a87ff6,BTC,17-03-2017,SELL,0.644667492,0.3,2017-03-17T22:49:41.036Z
1037,c51ce4,BTC,17-03-2017,BUY,9.725893814,0.06,2017-03-17T23:58:29.419Z
1040,c20ad4,BTC,18-03-2017,BUY,2.698652319,0.3,2017-03-18T08:01:32.505Z
1041,c20ad4,BTC,18-03-2017,BUY,6.548409324,0.3,2017-03-18T08:47:38.377Z
1042,c51ce4,BTC,18-03-2017,BUY,9.391923044,0.3,2017-03-18T11:22:13.436Z
1044,45c48c,BTC,18-03-2017,BUY,3.004853537,0.3,2017-03-18T15:09:46.747Z
1045,c4ca42,BTC,18-03-2017,SELL,2.081188896,0.07,2017-03-18T19:25:41.599Z
1047,c20ad4,BTC,18-03-2017,SELL,8.966554993,0.3,2017-03-18T20:56:49.405Z
1049,c51ce4,BTC,18-03-2017,BUY,7.823458884,0.3,2017-03-18T23:38:39.604Z
1051,aab323,BTC,19-03-2017,BUY,6.590640536,0.3,2017-03-19T01:42:39.391Z
1052,c20ad4,BTC,19-03-2017,BUY,3.694874751,0.3,2017-03-19T05:27:23.583Z
1058,8f14e4,BTC,19-03-2017,BUY,5.881793246,0.3,2017-03-19T10:36:50.546Z
1059,e4da3b,BTC,19-03-2017,BUY,2.982675174,0.3,2017-03-19T10:40:59.364Z
1060,167909,BTC,19-03-2017,BUY,3.501454262,0.3,2017-03-19T11:27:08.507Z
1063,45c48c,BTC,19-03-2017,BUY,5.646357556,0.3,2017-03-19T15:30:09.761Z
1065,d3d944,BTC,19-03-2017,BUY,2.810846374,0.07,2017-03-19T16:24:40.172Z
1066,d3d944,BTC,19-03-2017,SELL,0.578210465,0.3,2017-03-19T17:18:22.613Z
1067,c9f0f8,BTC,19-03-2017,BUY,9.918278509,0.16,2017-03-19T18:03:22.255Z
1068,167909,BTC,19-03-2017,BUY,8.847917364,0.24,2017-03-19T19:54:46.739Z
1073,c20ad4,BTC,20-03-2017,BUY,7.123661366,0.3,2017-03-20T03:42:03.461Z
1074,c20ad4,BTC,20-03-2017,BUY,6.408385228,0.3,2017-03-20T08:22:59.657Z
1075,c20ad4,BTC,20-03-2017,BUY,1.501732615,0.3,2017-03-20T08:35:08.920Z
1076,eccbc8,BTC,20-03-2017,BUY,5.60126955,0.3,2017-03-20T09:49:31.208Z
1078,6512bd,BTC,20-03-2017,BUY,8.027396535,0.3,2017-03-20T12:42:48.896Z
1080,e4da3b,BTC,20-03-2017,BUY,3.33663723,0.3,2017-03-20T19:57:01.328Z
1082,c51ce4,BTC,21-03-2017,SELL,8.970315433,0.3,2017-03-21T01:34:22.947Z
1084,d3d944,BTC,21-03-2017,BUY,6.951932413,0.27,2017-03-21T02:59:46.948Z
1085,6512bd,BTC,21-03-2017,BUY,7.185201156,0.3,2017-03-21T05:38:16.863Z
