item_name,whsle_px_rmb-kg
Yunnan Shengcai,3.68
Yunnan Shengcai,3.68
Yunnan Shengcai,3.69
Yunnan Shengcai,3.7
Yunnan Shengcai,3.7
Yunnan Shengcai,3.71
Yunnan Shengcai,3.72
Yunnan Shengcai,3.72
Yunnan Shengcai,3.73
Yunnan Shengcai,3.74
Yunnan Shengcai,3.75
Yunnan Shengcai,3.77
Yunnan Shengcai,3.78
Yunnan Shengcai,3.78
Yunnan Shengcai,3.79
Yunnan Shengcai,3.79
Yunnan Shengcai,3.8
Yunnan Shengcai,3.81
Yunnan Shengcai,3.81
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.82
Yunnan Shengcai,3.83
Yunnan Shengcai,3.83
Yunnan Shengcai,3.83
Yunnan Shengcai,3.84
Yunnan Shengcai,3.84
Yunnan Shengcai,3.84
Yunnan Shengcai,3.84
Yunnan Shengcai,3.84
Yunnan Shengcai,3.84
Yunnan Shengcai,3.84
Yunnan Shengcai,3.84
Yunnan Shengcai,3.84
Yunnan Shengcai,3.84
Yunnan Shengcai,3.85
Yunnan Shengcai,3.85
Yunnan Shengcai,3.85
Yunnan Shengcai,3.85
Yunnan Shengcai,3.85
Yunnan Shengcai,3.85
Yunnan Shengcai,3.86
Yunnan Shengcai,3.86
Yunnan Shengcai,3.86
Yunnan Shengcai,3.87
Yunnan Shengcai,3.87
Yunnan Shengcai,3.88
Yunnan Shengcai,3.88
Yunnan Shengcai,3.89
Yunnan Shengcai,3.89
Yunnan Shengcai,3.89
Yunnan Shengcai,3.9
Yunnan Shengcai,3.9
Yunnan Shengcai,3.9
Yunnan Shengcai,3.9
Yunnan Shengcai,3.91
Yunnan Shengcai,3.91
Yunnan Shengcai,3.93
Yunnan Shengcai,3.93
Yunnan Shengcai,3.94
Yunnan Shengcai,3.94
Yunnan Shengcai,3.94
Yunnan Shengcai,3.95
Yunnan Shengcai,3.95
Yunnan Shengcai,3.97
Yunnan Shengcai,3.97
Yunnan Shengcai,3.97
Yunnan Shengcai,3.97
Yunnan Shengcai,3.97
Yunnan Shengcai,3.98
Yunnan Shengcai,3.98
Yunnan Shengcai,3.98
Yunnan Shengcai,3.99
Yunnan Shengcai,4.0
Yunnan Shengcai,4.0
Yunnan Shengcai,4.0
Yunnan Shengcai,4.0
Yunnan Shengcai,4.01
Yunnan Shengcai,4.01
Yunnan Shengcai,4.02
Yunnan Shengcai,4.02
Yunnan Shengcai,4.03
Yunnan Shengcai,4.04
Yunnan Shengcai,4.04
Yunnan Shengcai,4.04
Yunnan Shengcai,4.04
Yunnan Shengcai,4.05
Yunnan Shengcai,4.06
Yunnan Shengcai,4.07
Yunnan Shengcai,4.07
Yunnan Shengcai,4.08
Yunnan Shengcai,4.08
Yunnan Shengcai,4.08
Yunnan Shengcai,4.09
Yunnan Shengcai,4.09
Yunnan Shengcai,4.09
Yunnan Shengcai,4.1
Yunnan Shengcai,4.1
Yunnan Shengcai,4.1
Yunnan Shengcai,4.11
Yunnan Shengcai,4.12
Yunnan Shengcai,4.12
Yunnan Shengcai,4.13
Yunnan Shengcai,4.13
Yunnan Shengcai,4.14
Yunnan Shengcai,4.15
Yunnan Shengcai,4.17
Yunnan Shengcai,4.18
Yunnan Shengcai,4.19
Yunnan Shengcai,4.2
Yunnan Shengcai,4.2
Yunnan Shengcai,4.2
Yunnan Shengcai,4.2
Yunnan Shengcai,4.21
Yunnan Shengcai,4.21
Yunnan Shengcai,4.22
Yunnan Shengcai,4.22
Yunnan Shengcai,4.22
Yunnan Shengcai,4.23
Yunnan Shengcai,4.23
Yunnan Shengcai,4.23
Yunnan Shengcai,4.23
Yunnan Shengcai,4.23
Yunnan Shengcai,4.23
Yunnan Shengcai,4.23
Yunnan Shengcai,4.23
Yunnan Shengcai,4.23
Yunnan Shengcai,4.23
Yunnan Shengcai,4.24
Yunnan Shengcai,4.24
Yunnan Shengcai,4.24
Yunnan Shengcai,4.24
Yunnan Shengcai,4.24
Yunnan Shengcai,4.24
Yunnan Shengcai,4.24
Yunnan Shengcai,4.24
Yunnan Shengcai,4.26
Yunnan Shengcai,4.26
Yunnan Shengcai,4.26
Yunnan Shengcai,4.26
Yunnan Shengcai,4.27
Yunnan Shengcai,4.27
Yunnan Shengcai,4.28
Yunnan Shengcai,4.29
Yunnan Shengcai,4.29
Yunnan Shengcai,4.29
Yunnan Shengcai,4.3
Yunnan Shengcai,4.3
Yunnan Shengcai,4.3
Yunnan Shengcai,4.31
Yunnan Shengcai,4.31
Yunnan Shengcai,4.31
Yunnan Shengcai,4.31
Yunnan Shengcai,4.31
Yunnan Shengcai,4.31
Yunnan Shengcai,4.31
Yunnan Shengcai,4.31
Yunnan Shengcai,4.32
Yunnan Shengcai,4.32
Yunnan Shengcai,4.32
Yunnan Shengcai,4.33
Yunnan Shengcai,4.33
Yunnan Shengcai,4.33
Yunnan Shengcai,4.33
Yunnan Shengcai,4.35
Yunnan Shengcai,4.35
Yunnan Shengcai,4.35
Yunnan Shengcai,4.35
Yunnan Shengcai,4.35
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.36
Yunnan Shengcai,4.37
Yunnan Shengcai,4.37
Yunnan Shengcai,4.38
Yunnan Shengcai,4.38
Yunnan Shengcai,4.38
Yunnan Shengcai,4.39
Yunnan Shengcai,4.39
Yunnan Shengcai,4.39
Yunnan Shengcai,4.39
Yunnan Shengcai,4.39
Yunnan Shengcai,4.4
Yunnan Shengcai,4.4
Yunnan Shengcai,4.4
Yunnan Shengcai,4.4
Yunnan Shengcai,4.41
Yunnan Shengcai,4.41
Yunnan Shengcai,4.41
Yunnan Shengcai,4.42
Yunnan Shengcai,4.42
Yunnan Shengcai,4.43
Yunnan Shengcai,4.43
Yunnan Shengcai,4.43
Yunnan Shengcai,4.43
Yunnan Shengcai,4.43
Yunnan Shengcai,4.45
Yunnan Shengcai,4.45
Yunnan Shengcai,4.45
Yunnan Shengcai,4.46
Yunnan Shengcai,4.46
Yunnan Shengcai,4.46
Yunnan Shengcai,4.46
Yunnan Shengcai,4.46
Yunnan Shengcai,4.46
Yunnan Shengcai,4.46
Yunnan Shengcai,4.46
Yunnan Shengcai,4.47
Yunnan Shengcai,4.47
Yunnan Shengcai,4.48
Yunnan Shengcai,4.49
Yunnan Shengcai,4.5
Yunnan Shengcai,4.5
Yunnan Shengcai,4.5
Yunnan Shengcai,4.5
Yunnan Shengcai,4.5
Yunnan Shengcai,4.5
Yunnan Shengcai,4.53
Yunnan Shengcai,4.54
Yunnan Shengcai,4.55
Yunnan Shengcai,4.56
Yunnan Shengcai,4.56
Yunnan Shengcai,4.56
Yunnan Shengcai,4.57
Yunnan Shengcai,4.57
Yunnan Shengcai,4.57
Yunnan Shengcai,4.57
Yunnan Shengcai,4.58
Yunnan Shengcai,4.59
Yunnan Shengcai,4.59
Yunnan Shengcai,4.59
Yunnan Shengcai,4.59
Yunnan Shengcai,4.59
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.6
Yunnan Shengcai,4.61
Yunnan Shengcai,4.61
Yunnan Shengcai,4.61
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.62
Yunnan Shengcai,4.63
Yunnan Shengcai,4.63
Yunnan Shengcai,4.63
Yunnan Shengcai,4.63
Yunnan Shengcai,4.64
Yunnan Shengcai,4.64
Yunnan Shengcai,4.64
Yunnan Shengcai,4.65
Yunnan Shengcai,4.66
Yunnan Shengcai,4.66
Yunnan Shengcai,4.68
Yunnan Shengcai,4.68
Yunnan Shengcai,4.68
Yunnan Shengcai,4.68
Yunnan Shengcai,4.68
Yunnan Shengcai,4.68
Yunnan Shengcai,4.69
Yunnan Shengcai,4.7
Yunnan Shengcai,4.73
Yunnan Shengcai,4.73
Yunnan Shengcai,4.73
Yunnan Shengcai,4.74
Yunnan Shengcai,4.75
Yunnan Shengcai,4.76
Yunnan Shengcai,4.76
Yunnan Shengcai,4.76
Yunnan Shengcai,4.76
Yunnan Shengcai,4.76
Yunnan Shengcai,4.76
Yunnan Shengcai,4.77
Yunnan Shengcai,4.78
Yunnan Shengcai,4.78
Yunnan Shengcai,4.78
Yunnan Shengcai,4.78
Yunnan Shengcai,4.78
Yunnan Shengcai,4.78
Yunnan Shengcai,4.78
Yunnan Shengcai,4.8
Yunnan Shengcai,4.8
Yunnan Shengcai,4.8
Yunnan Shengcai,4.8
Yunnan Shengcai,4.82
Yunnan Shengcai,4.83
Yunnan Shengcai,4.83
Yunnan Shengcai,4.84
Yunnan Shengcai,4.84
Yunnan Shengcai,4.85
Yunnan Shengcai,4.85
Yunnan Shengcai,4.85
Yunnan Shengcai,4.85
Yunnan Shengcai,4.86
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.88
Yunnan Shengcai,4.89
Yunnan Shengcai,4.89
Yunnan Shengcai,4.9
Yunnan Shengcai,4.9
Yunnan Shengcai,4.91
Yunnan Shengcai,4.91
Yunnan Shengcai,4.92
Yunnan Shengcai,4.92
Yunnan Shengcai,4.92
Yunnan Shengcai,4.94
Yunnan Shengcai,4.96
Yunnan Shengcai,4.96
Yunnan Shengcai,4.96
Yunnan Shengcai,4.97
Yunnan Shengcai,4.98
Yunnan Shengcai,4.98
Yunnan Shengcai,4.98
Yunnan Shengcai,4.98
Yunnan Shengcai,4.98
Yunnan Shengcai,4.98
Yunnan Shengcai,4.98
Yunnan Shengcai,4.98
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.0
Yunnan Shengcai,5.02
Yunnan Shengcai,5.02
Yunnan Shengcai,5.02
Yunnan Shengcai,5.03
Yunnan Shengcai,5.03
Yunnan Shengcai,5.03
Yunnan Shengcai,5.04
Yunnan Shengcai,5.06
Yunnan Shengcai,5.06
Yunnan Shengcai,5.07
Yunnan Shengcai,5.07
Yunnan Shengcai,5.07
Yunnan Shengcai,5.07
Yunnan Shengcai,5.08
Yunnan Shengcai,5.09
Yunnan Shengcai,5.1
Yunnan Shengcai,5.1
Yunnan Shengcai,5.1
Yunnan Shengcai,5.1
Yunnan Shengcai,5.1
Yunnan Shengcai,5.1
Yunnan Shengcai,5.1
Yunnan Shengcai,5.11
Yunnan Shengcai,5.12
Yunnan Shengcai,5.15
Yunnan Shengcai,5.16
Yunnan Shengcai,5.16
Yunnan Shengcai,5.16
Yunnan Shengcai,5.16
Yunnan Shengcai,5.16
Yunnan Shengcai,5.16
Yunnan Shengcai,5.16
Yunnan Shengcai,5.17
Yunnan Shengcai,5.17
Yunnan Shengcai,5.18
Yunnan Shengcai,5.18
Yunnan Shengcai,5.18
Yunnan Shengcai,5.19
Yunnan Shengcai,5.19
Yunnan Shengcai,5.19
Yunnan Shengcai,5.19
Yunnan Shengcai,5.2
Yunnan Shengcai,5.2
Yunnan Shengcai,5.2
Yunnan Shengcai,5.2
Yunnan Shengcai,5.21
Yunnan Shengcai,5.21
Yunnan Shengcai,5.25
Yunnan Shengcai,5.25
Yunnan Shengcai,5.26
Yunnan Shengcai,5.26
Yunnan Shengcai,5.26
Yunnan Shengcai,5.26
Yunnan Shengcai,5.26
Yunnan Shengcai,5.26
Yunnan Shengcai,5.26
Yunnan Shengcai,5.26
Yunnan Shengcai,5.26
Yunnan Shengcai,5.27
Yunnan Shengcai,5.28
Yunnan Shengcai,5.3
Yunnan Shengcai,5.3
Yunnan Shengcai,5.31
Yunnan Shengcai,5.32
Yunnan Shengcai,5.33
Yunnan Shengcai,5.33
Yunnan Shengcai,5.34
Yunnan Shengcai,5.34
Yunnan Shengcai,5.34
Yunnan Shengcai,5.35
Yunnan Shengcai,5.35
Yunnan Shengcai,5.35
Yunnan Shengcai,5.35
Yunnan Shengcai,5.36
Yunnan Shengcai,5.36
Yunnan Shengcai,5.36
Yunnan Shengcai,5.36
Yunnan Shengcai,5.36
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.38
Yunnan Shengcai,5.39
Yunnan Shengcai,5.39
Yunnan Shengcai,5.4
Yunnan Shengcai,5.42
Yunnan Shengcai,5.42
Yunnan Shengcai,5.42
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.46
Yunnan Shengcai,5.47
Yunnan Shengcai,5.48
Yunnan Shengcai,5.48
Yunnan Shengcai,5.5
Yunnan Shengcai,5.5
Yunnan Shengcai,5.5
Yunnan Shengcai,5.5
Yunnan Shengcai,5.52
Yunnan Shengcai,5.52
Yunnan Shengcai,5.55
Yunnan Shengcai,5.56
Yunnan Shengcai,5.56
Yunnan Shengcai,5.57
Yunnan Shengcai,5.57
Yunnan Shengcai,5.57
Yunnan Shengcai,5.58
Yunnan Shengcai,5.58
Yunnan Shengcai,5.59
Yunnan Shengcai,5.6
Yunnan Shengcai,5.6
Yunnan Shengcai,5.6
Yunnan Shengcai,5.6
Yunnan Shengcai,5.6
Yunnan Shengcai,5.6
Yunnan Shengcai,5.6
Yunnan Shengcai,5.61
Yunnan Shengcai,5.62
Yunnan Shengcai,5.63
Yunnan Shengcai,5.66
Yunnan Shengcai,5.67
Yunnan Shengcai,5.68
Yunnan Shengcai,5.69
Yunnan Shengcai,5.73
Yunnan Shengcai,5.73
Yunnan Shengcai,5.74
Yunnan Shengcai,5.74
Yunnan Shengcai,5.75
Yunnan Shengcai,5.75
Yunnan Shengcai,5.76
Yunnan Shengcai,5.76
Yunnan Shengcai,5.76
Yunnan Shengcai,5.76
Yunnan Shengcai,5.76
Yunnan Shengcai,5.76
Yunnan Shengcai,5.76
Yunnan Shengcai,5.76
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.77
Yunnan Shengcai,5.78
Yunnan Shengcai,5.79
Yunnan Shengcai,5.83
Yunnan Shengcai,5.84
Yunnan Shengcai,5.88
Yunnan Shengcai,5.88
Yunnan Shengcai,5.88
Yunnan Shengcai,5.89
Yunnan Shengcai,5.91
Yunnan Shengcai,5.96
Yunnan Shengcai,5.98
Yunnan Shengcai,5.98
Yunnan Shengcai,6.0
Yunnan Shengcai,6.04
Yunnan Shengcai,6.04
Yunnan Shengcai,6.04
Yunnan Shengcai,6.04
Yunnan Shengcai,6.04
Yunnan Shengcai,6.04
Yunnan Shengcai,6.07
Yunnan Shengcai,6.09
Yunnan Shengcai,6.09
Yunnan Shengcai,6.12
Yunnan Shengcai,6.14
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.15
Yunnan Shengcai,6.18
Yunnan Shengcai,6.3
Yunnan Shengcai,6.32
Yunnan Shengcai,6.33
Yunnan Shengcai,6.35
Yunnan Shengcai,6.42
Yunnan Shengcai,6.43
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.48
Yunnan Shengcai,6.49
Yunnan Shengcai,6.5
Yunnan Shengcai,6.5
Yunnan Shengcai,6.5
Yunnan Shengcai,6.5
Yunnan Shengcai,6.53
Yunnan Shengcai,6.54
Yunnan Shengcai,6.54
Yunnan Shengcai,6.54
Yunnan Shengcai,6.55
Yunnan Shengcai,6.57
Yunnan Shengcai,6.59
Yunnan Shengcai,6.59
Yunnan Shengcai,6.59
Yunnan Shengcai,6.59
Yunnan Shengcai,6.61
Yunnan Shengcai,6.63
Yunnan Shengcai,6.66
Yunnan Shengcai,6.72
Yunnan Shengcai,6.73
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.78
Yunnan Shengcai,6.8
Yunnan Shengcai,6.8
Yunnan Shengcai,6.8
Yunnan Shengcai,6.8
Yunnan Shengcai,6.8
Yunnan Shengcai,6.86
Yunnan Shengcai,6.86
Yunnan Shengcai,6.9
Yunnan Shengcai,6.91
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.92
Yunnan Shengcai,6.99
Yunnan Shengcai,7.03
Yunnan Shengcai,7.06
Yunnan Shengcai,7.06
Yunnan Shengcai,7.06
Yunnan Shengcai,7.07
Yunnan Shengcai,7.08
Yunnan Shengcai,7.08
Yunnan Shengcai,7.1
Yunnan Shengcai,7.2
Yunnan Shengcai,7.24
Yunnan Shengcai,7.3
Yunnan Shengcai,7.33
Yunnan Shengcai,7.33
Yunnan Shengcai,7.36
Yunnan Shengcai,7.48
Yunnan Shengcai,7.54
Yunnan Shengcai,7.55
Yunnan Shengcai,7.56
Yunnan Shengcai,7.56
Yunnan Shengcai,7.58
Yunnan Shengcai,7.6
Yunnan Shengcai,7.6
Yunnan Shengcai,7.6
Yunnan Shengcai,7.61
Yunnan Shengcai,7.61
Yunnan Shengcai,7.62
Yunnan Shengcai,7.62
Yunnan Shengcai,7.69
Yunnan Shengcai,7.69
Yunnan Shengcai,7.7
Yunnan Shengcai,7.7
Yunnan Shengcai,7.7
Yunnan Shengcai,7.77
Yunnan Shengcai,7.82
Yunnan Shengcai,7.84
Yunnan Shengcai,7.84
Yunnan Shengcai,7.84
Yunnan Shengcai,7.88
Yunnan Shengcai,7.89
Yunnan Shengcai,7.97
Yunnan Shengcai,8.04
Yunnan Shengcai,8.04
Yunnan Shengcai,8.04
Yunnan Shengcai,8.05
Yunnan Shengcai,8.05
Yunnan Shengcai,8.06
Yunnan Shengcai,8.06
Yunnan Shengcai,8.06
Yunnan Shengcai,8.06
Yunnan Shengcai,8.06
Yunnan Shengcai,8.06
Yunnan Shengcai,8.06
Yunnan Shengcai,8.06
Yunnan Shengcai,8.08
Yunnan Shengcai,8.08
Yunnan Shengcai,8.38
Yunnan Shengcai,8.38
Yunnan Shengcai,8.45
Yunnan Shengcai,8.46
Yunnan Shengcai,8.46
Yunnan Shengcai,8.8
Yunnan Shengcai,8.8
Yunnan Shengcai,8.8
Yunnan Shengcai,9.1
Yunnan Shengcai,9.21
Yunnan Shengcai,9.33
Yunnan Shengcai,9.41
Yunnan Shengcai,9.66
Yunnan Shengcai,13.1
Yunnan Shengcai,13.77
Yunnan Shengcai,13.77
Yunnan Shengcai,13.78
Zhuyecai,0.1
Zhuyecai,0.1
Zhuyecai,0.11
Zhuyecai,0.13
Zhuyecai,0.13
Zhuyecai,0.49
Zhuyecai,1.4
Zhuyecai,1.42
Zhuyecai,1.44
Zhuyecai,1.49
Zhuyecai,1.51
Zhuyecai,1.53
Zhuyecai,1.53
Zhuyecai,1.54
Zhuyecai,1.55
Zhuyecai,1.55
Zhuyecai,1.55
Zhuyecai,1.55
Zhuyecai,1.55
Zhuyecai,1.55
Zhuyecai,1.55
Zhuyecai,1.57
Zhuyecai,1.57
Zhuyecai,1.58
Zhuyecai,1.58
Zhuyecai,1.58
Zhuyecai,1.58
Zhuyecai,1.59
Zhuyecai,1.59
Zhuyecai,1.59
Zhuyecai,1.59
Zhuyecai,1.59
Zhuyecai,1.6
Zhuyecai,1.6
Zhuyecai,1.61
Zhuyecai,1.61
Zhuyecai,1.61
Zhuyecai,1.61
Zhuyecai,1.61
Zhuyecai,1.61
Zhuyecai,1.61
Zhuyecai,1.62
Zhuyecai,1.62
Zhuyecai,1.62
Zhuyecai,1.62
Zhuyecai,1.62
Zhuyecai,1.63
Zhuyecai,1.63
Zhuyecai,1.63
Zhuyecai,1.64
Zhuyecai,1.64
Zhuyecai,1.66
Zhuyecai,1.66
Zhuyecai,1.66
Zhuyecai,1.66
Zhuyecai,1.7
Zhuyecai,1.71
Zhuyecai,1.72
Zhuyecai,1.73
Zhuyecai,1.74
Zhuyecai,1.75
Zhuyecai,1.76
Zhuyecai,1.76
Zhuyecai,1.76
Zhuyecai,1.76
Zhuyecai,1.76
Zhuyecai,1.77
Zhuyecai,1.77
Zhuyecai,1.78
Zhuyecai,1.78
Zhuyecai,1.78
Zhuyecai,1.78
Zhuyecai,1.78
Zhuyecai,1.79
Zhuyecai,1.79
Zhuyecai,1.79
Zhuyecai,1.79
Zhuyecai,1.8
Zhuyecai,1.8
Zhuyecai,1.8
Zhuyecai,1.81
Zhuyecai,1.81
Zhuyecai,1.81
Zhuyecai,1.81
Zhuyecai,1.81
Zhuyecai,1.82
Zhuyecai,1.82
Zhuyecai,1.82
Zhuyecai,1.82
Zhuyecai,1.82
Zhuyecai,1.83
Zhuyecai,1.84
Zhuyecai,1.84
Zhuyecai,1.84
Zhuyecai,1.84
Zhuyecai,1.84
Zhuyecai,1.84
Zhuyecai,1.84
Zhuyecai,1.84
Zhuyecai,1.84
Zhuyecai,1.85
Zhuyecai,1.85
Zhuyecai,1.85
Zhuyecai,1.85
Zhuyecai,1.85
Zhuyecai,1.85
Zhuyecai,1.85
Zhuyecai,1.85
Zhuyecai,1.86
Zhuyecai,1.86
Zhuyecai,1.86
Zhuyecai,1.86
Zhuyecai,1.86
Zhuyecai,1.87
Zhuyecai,1.87
Zhuyecai,1.87
Zhuyecai,1.87
Zhuyecai,1.87
Zhuyecai,1.87
Zhuyecai,1.87
Zhuyecai,1.87
Zhuyecai,1.87
Zhuyecai,1.88
Zhuyecai,1.88
Zhuyecai,1.89
Zhuyecai,1.89
Zhuyecai,1.9
Zhuyecai,1.9
Zhuyecai,1.9
Zhuyecai,1.91
Zhuyecai,1.91
Zhuyecai,1.91
Zhuyecai,1.92
Zhuyecai,1.94
Zhuyecai,1.94
Zhuyecai,1.95
Zhuyecai,1.97
Zhuyecai,1.99
Zhuyecai,1.99
Zhuyecai,2.0
Zhuyecai,2.0
Zhuyecai,2.01
Zhuyecai,2.01
Zhuyecai,2.02
Zhuyecai,2.02
Zhuyecai,2.02
Zhuyecai,2.02
Zhuyecai,2.03
Zhuyecai,2.03
Zhuyecai,2.03
Zhuyecai,2.03
Zhuyecai,2.04
Zhuyecai,2.04
Zhuyecai,2.04
Zhuyecai,2.05
Zhuyecai,2.05
Zhuyecai,2.05
Zhuyecai,2.05
Zhuyecai,2.06
Zhuyecai,2.06
Zhuyecai,2.06
Zhuyecai,2.07
Zhuyecai,2.07
Zhuyecai,2.08
Zhuyecai,2.08
Zhuyecai,2.08
Zhuyecai,2.1
Zhuyecai,2.1
Zhuyecai,2.1
Zhuyecai,2.1
Zhuyecai,2.11
Zhuyecai,2.12
Zhuyecai,2.12
Zhuyecai,2.13
Zhuyecai,2.14
Zhuyecai,2.15
Zhuyecai,2.16
Zhuyecai,2.17
Zhuyecai,2.17
Zhuyecai,2.17
Zhuyecai,2.18
Zhuyecai,2.18
Zhuyecai,2.19
Zhuyecai,2.2
Zhuyecai,2.2
Zhuyecai,2.2
Zhuyecai,2.2
Zhuyecai,2.21
Zhuyecai,2.21
Zhuyecai,2.22
Zhuyecai,2.22
Zhuyecai,2.22
Zhuyecai,2.22
Zhuyecai,2.22
Zhuyecai,2.23
Zhuyecai,2.23
Zhuyecai,2.23
Zhuyecai,2.23
Zhuyecai,2.24
Zhuyecai,2.24
Zhuyecai,2.24
Zhuyecai,2.24
Zhuyecai,2.24
Zhuyecai,2.25
Zhuyecai,2.25
Zhuyecai,2.25
Zhuyecai,2.25
Zhuyecai,2.25
Zhuyecai,2.26
Zhuyecai,2.26
Zhuyecai,2.26
Zhuyecai,2.26
Zhuyecai,2.26
Zhuyecai,2.27
Zhuyecai,2.27
Zhuyecai,2.29
Zhuyecai,2.33
Zhuyecai,2.33
Zhuyecai,2.35
Zhuyecai,2.37
Zhuyecai,2.37
Zhuyecai,2.37
Zhuyecai,2.41
Zhuyecai,2.41
Zhuyecai,2.41
Zhuyecai,2.41
Zhuyecai,2.41
Zhuyecai,2.42
Zhuyecai,2.43
Zhuyecai,2.44
Zhuyecai,2.45
