interest_id,ranking
44383.0,766
40702.0,766
46.0,766
34471.0,949
104.0,949
4925.0,949
37166.0,949
44580.0,949
21326.0,949
43547.0,949
19604.0,949
,1007
,1007
,1007
,1007
,1007
19604.0,508
42.0,508
6335.0,508
5936.0,325
16196.0,325
143.0,325
17271.0,325
7453.0,325
19630.0,325
21241.0,325
21240.0,325
22.0,325
18998.0,325
6317.0,325
22420.0,295
107.0,295
6127.0,295
6317.0,295
10981.0,295
29.0,500
34644.0,500
38359.0,500
6124.0,500
6325.0,500
7536.0,500
10838.0,500
12277.0,500
6162.0,500
6391.0,500
99.0,500
5961.0,531
36864.0,531
5909.0,531
40195.0,531
12820.0,531
34078.0,531
5951.0,531
19757.0,531
19579.0,531
37409.0,531
6331.0,531
33961.0,531
38359.0,531
34647.0,531
34461.0,592
14895.0,592
119.0,592
19296.0,592
33961.0,592
5962.0,592
5945.0,592
12032.0,592
34087.0,592
41.0,592
6234.0,413
6277.0,413
39652.0,413
18781.0,413
34466.0,413
4859.0,413
36883.0,413
40192.0,413
10988.0,413
36873.0,413
39685.0,413
39197.0,413
12032.0,413
20767.0,413
34461.0,482
34647.0,482
19588.0,482
44459.0,482
39196.0,482
125.0,482
36864.0,482
6211.0,482
41551.0,482
39646.0,482
34909.0,482
6095.0,482
97.0,482
41065.0,494
4915.0,494
41196.0,494
6076.0,494
40438.0,494
17318.0,494
42239.0,494
6088.0,494
44452.0,494
18784.0,494
99.0,494
108.0,494
36882.0,443
10953.0,443
44487.0,443
18490.0,443
10974.0,443
22095.0,443
6334.0,443
70.0,443
6077.0,443
19579.0,443
34638.0,443
37879.0,443
6393.0,443
5.0,669
6183.0,669
6318.0,669
6257.0,669
36878.0,788
4919.0,788
48460.0,769
110.0,769
4896.0,769
19611.0,769
18619.0,769
10833.0,957
20731.0,957
38352.0,957
19602.0,957
39551.0,957
6008.0,957
22426.0,957
110.0,957
36872.0,957
,1012
,1012
,1012
,1012
,1012
4899.0,511
108.0,511
6168.0,511
6222.0,511
71.0,511
20.0,511
6391.0,511
6159.0,511
6149.0,511
17540.0,336
12820.0,336
34467.0,336
5901.0,336
6174.0,336
6257.0,336
85.0,336
6344.0,336
6230.0,336
20755.0,336
4916.0,336
6064.0,336
10973.0,336
5907.0,336
10837.0,300
34077.0,300
22096.0,300
6111.0,300
10988.0,300
21236.0,300
5936.0,300
114.0,511
34084.0,511
4873.0,511
6115.0,511
7544.0,511
21243.0,511
36870.0,511
6318.0,511
4936.0,511
34649.0,511
37876.0,511
12820.0,511
22093.0,511
36870.0,545
67.0,545
10364.0,545
6344.0,545
92.0,545
62.0,545
18784.0,545
40189.0,545
37876.0,545
20814.0,545
22421.0,545
6325.0,545
15879.0,545
19630.0,545
17452.0,545
37877.0,602
38283.0,602
139.0,602
8.0,602
4936.0,602
5961.0,602
4867.0,602
6112.0,427
6229.0,427
7605.0,427
22423.0,427
4928.0,427
34468.0,427
130.0,427
6386.0,427
41088.0,427
43539.0,427
44481.0,495
42479.0,495
4866.0,495
45662.0,495
25.0,495
40693.0,495
6265.0,495
7685.0,495
34638.0,495
1.0,495
36863.0,495
24.0,495
6365.0,495
62.0,506
35906.0,506
45524.0,506
4907.0,506
153.0,506
38353.0,506
41551.0,506
12026.0,506
37410.0,506
6134.0,506
41048.0,506
40697.0,456
10973.0,456
6111.0,456
34640.0,456
5961.0,456
96.0,456
6024.0,456
36880.0,456
6098.0,456
6209.0,456
39197.0,456
22419.0,673
40434.0,673
4915.0,673
42.0,673
21243.0,673
44452.0,673
6124.0,673
42368.0,673
7483.0,790
19251.0,790
18619.0,790
35742.0,790
112.0,774
40427.0,774
72.0,774
19587.0,774
47065.0,966
33963.0,966
6344.0,966
4861.0,966
22413.0,966
11066.0,966
118.0,966
,1017
,1017
,1017
,1017
19878.0,520
7543.0,520
10834.0,520
22406.0,520
7536.0,520
10364.0,520
22420.0,350
6067.0,350
153.0,350
5921.0,350
18622.0,350
6321.0,350
6302.0,350
168.0,350
6168.0,350
5898.0,350
6084.0,307
6209.0,307
109.0,307
34647.0,307
6168.0,307
18622.0,307
22423.0,307
4940.0,307
42.0,307
6151.0,307
6390.0,307
12132.0,524
4905.0,524
7685.0,524
35742.0,524
4915.0,524
4930.0,524
7541.0,524
34088.0,524
6257.0,524
163.0,524
78.0,524
20754.0,524
6302.0,524
39650.0,560
6303.0,560
5925.0,560
39189.0,560
4873.0,560
21243.0,560
36880.0,560
85.0,560
7536.0,609
6149.0,609
117.0,609
34085.0,609
19520.0,609
10009.0,609
41196.0,609
40691.0,609
40437.0,609
5925.0,609
6325.0,437
19578.0,437
41087.0,437
6098.0,437
65.0,437
6148.0,437
15879.0,437
18490.0,437
18621.0,437
6237.0,437
36871.0,437
41085.0,437
39199.0,437
94.0,437
6177.0,437
34643.0,437
41072.0,437
128.0,508
17318.0,508
40435.0,508
6160.0,508
39197.0,508
32705.0,508
34078.0,508
86.0,508
34643.0,508
19627.0,508
6341.0,508
45673.0,508
6277.0,508
7542.0,517
22400.0,517
22096.0,517
34643.0,517
44484.0,517
6077.0,517
6302.0,517
145.0,517
34651.0,517
39648.0,517
5.0,517
18490.0,517
40437.0,517
27.0,517
39547.0,517
44481.0,517
19588.0,517
37419.0,517
40191.0,467
20755.0,467
37410.0,467
40700.0,467
38360.0,467
7529.0,467
16196.0,467
124.0,467
37166.0,467
6112.0,467
18783.0,467
17674.0,467
42239.0,467
36869.0,467
40192.0,467
6006.0,467
18784.0,467
7536.0,467
43549.0,681
6008.0,681
36883.0,681
44482.0,681
7483.0,681
71.0,681
38363.0,681
41857.0,681
72.0,794
19296.0,794
21243.0,794
11066.0,794
20730.0,794
34471.0,778
6006.0,778
20730.0,778
5929.0,778
38361.0,778
10872.0,973
20730.0,973
6221.0,973
19587.0,973
6188.0,973
44451.0,973
41194.0,973
44384.0,973
4855.0,973
36875.0,973
,1021
,1021
,1021
,1021
,1021
,1021
,1021
,1021
6367.0,526
129.0,526
25.0,526
21240.0,526
22093.0,360
14895.0,360
55.0,360
16197.0,360
4915.0,360
20750.0,360
99.0,360
67.0,360
13496.0,360
33966.0,360
33964.0,360
128.0,318
6265.0,318
6267.0,318
5901.0,318
6045.0,318
4903.0,318
7454.0,318
165.0,318
5898.0,318
5943.0,318
8.0,318
13497.0,318
34467.0,318
6115.0,318
22421.0,537
38367.0,537
10870.0,537
4866.0,537
119.0,568
6189.0,568
22091.0,568
17271.0,568
12032.0,568
39547.0,568
36877.0,568
22420.0,568
6228.0,568
19619.0,568
6162.0,568
7545.0,568
20750.0,619
5934.0,619
18998.0,619
37422.0,619
6300.0,619
6177.0,619
150.0,619
4940.0,619
6314.0,619
4848.0,619
34637.0,619
5967.0,619
19.0,619
40434.0,619
6320.0,454
6209.0,454
4894.0,454
41058.0,454
6134.0,454
19579.0,454
34651.0,454
20.0,454
4905.0,454
6341.0,454
7461.0,521
5918.0,521
41048.0,521
44482.0,521
6227.0,521
6148.0,521
43545.0,521
15879.0,521
21243.0,521
6303.0,521
4908.0,521
37879.0,521
22401.0,535
34638.0,535
18622.0,535
44584.0,535
41084.0,535
44482.0,535
40697.0,535
4940.0,535
37165.0,535
28.0,535
125.0,535
40434.0,535
44477.0,485
6229.0,485
21293.0,485
41554.0,485
48463.0,485
6255.0,485
75.0,485
41072.0,485
5952.0,485
116.0,689
19605.0,689
44582.0,689
18203.0,689
17452.0,689
112.0,689
45662.0,689
18781.0,689
65.0,689
19758.0,689
46566.0,689
14801.0,799
4932.0,799
19606.0,799
118.0,799
7545.0,799
94.0,799
11977.0,783
142.0,783
4932.0,783
43546.0,783
4899.0,983
39194.0,983
19251.0,983
66.0,983
38365.0,983
81.0,983
19615.0,983
6259.0,983
19759.0,983
,1029
,1029
,1029
,1029
,1029
,1029
6231.0,530
6226.0,530
19607.0,530
4903.0,530
110.0,530
22417.0,371
6115.0,371
4907.0,371
19579.0,371
34083.0,371
6095.0,371
4857.0,371
17314.0,332
34635.0,332
6067.0,332
6330.0,332
6077.0,332
19625.0,332
4898.0,541
19588.0,541
7605.0,541
19519.0,541
21241.0,541
10251.0,541
22420.0,541
39770.0,580
20817.0,580
32485.0,580
7483.0,580
39651.0,580
5972.0,580
34643.0,580
6265.0,580
40188.0,580
19593.0,580
37415.0,633
36863.0,633
37876.0,633
39658.0,633
4866.0,633
38352.0,633
40195.0,633
5936.0,633
7544.0,633
40696.0,633
12026.0,464
10978.0,464
4908.0,464
34642.0,464
37165.0,464
10326.0,464
7544.0,464
38355.0,464
43.0,464
41199.0,464
70.0,464
149.0,464
4940.0,464
19592.0,464
10975.0,464
6067.0,533
22093.0,533
93.0,533
92.0,533
6214.0,533
6183.0,533
10836.0,533
6255.0,533
43.0,533
38364.0,547
18998.0,547
10953.0,547
44488.0,547
4910.0,547
80.0,547
36883.0,547
126.0,547
22421.0,547
6226.0,547
6182.0,547
10836.0,547
45516.0,547
44478.0,547
39659.0,494
18807.0,494
34461.0,494
4867.0,494
38353.0,494
10975.0,494
4903.0,494
10834.0,494
39768.0,494
40683.0,494
41048.0,494
39644.0,494
13421.0,494
44383.0,700
40435.0,700
44471.0,700
5972.0,700
6322.0,700
5909.0,700
36863.0,700
10009.0,700
6214.0,700
6149.0,700
40189.0,805
6300.0,787
5957.0,787
22400.0,787
19589.0,787
10251.0,787
44449.0,787
4921.0,992
45669.0,992
39645.0,992
37882.0,992
40193.0,992
14801.0,992
,1035
,1035
6216.0,535
17452.0,535
20816.0,535
10251.0,378
108.0,378
40.0,378
59.0,378
6229.0,378
12132.0,378
7454.0,378
6030.0,378
4913.0,378
34079.0,378
6314.0,378
12820.0,338
6024.0,338
162.0,338
7461.0,338
153.0,338
124.0,338
34909.0,338
5934.0,338
6322.0,338
6365.0,338
4895.0,338
13496.0,548
38366.0,548
5936.0,548
34639.0,548
6337.0,548
37877.0,548
19607.0,548
12032.0,548
6253.0,548
17803.0,548
5945.0,548
6324.0,548
19609.0,548
19611.0,548
34640.0,590
17672.0,590
7542.0,590
36878.0,590
6337.0,590
7685.0,590
39462.0,590
18781.0,590
78.0,590
6267.0,590
21241.0,590
11065.0,590
6339.0,643
7529.0,643
54.0,643
39653.0,643
4937.0,643
34651.0,643
7453.0,643
21326.0,643
34088.0,643
6391.0,643
10010.0,643
10978.0,643
37409.0,643
41853.0,643
40191.0,479
145.0,479
17314.0,479
97.0,479
32701.0,479
5936.0,479
18998.0,479
6230.0,479
39194.0,479
19623.0,479
6189.0,479
39192.0,479
4913.0,479
40698.0,479
41066.0,479
6301.0,542
4940.0,542
37166.0,542
39685.0,542
6217.0,542
18781.0,542
10979.0,542
5925.0,542
38362.0,542
18646.0,542
6098.0,542
19757.0,542
36880.0,542
6267.0,542
70.0,542
54.0,542
33959.0,542
6134.0,542
21240.0,561
37887.0,561
4928.0,561
6253.0,561
93.0,561
7453.0,561
41058.0,561
95.0,561
97.0,561
6334.0,561
32485.0,561
5945.0,561
40195.0,561
37407.0,561
19625.0,561
41085.0,561
19520.0,561
41855.0,561
6089.0,561
19618.0,507
41199.0,507
40696.0,507
6308.0,507
10249.0,507
85.0,507
42368.0,507
44480.0,507
18998.0,507
6266.0,507
19422.0,507
22096.0,507
128.0,507
44457.0,507
71.0,507
28.0,507
143.0,507
6324.0,507
41058.0,507
22400.0,507
48462.0,507
44491.0,507
22401.0,507
6169.0,710
6337.0,710
6160.0,710
6174.0,710
19606.0,710
37887.0,710
6300.0,710
6265.0,710
65.0,806
18203.0,806
11977.0,806
10978.0,793
5951.0,793
40703.0,793
37415.0,998
140.0,998
39191.0,998
5989.0,998
14800.0,998
6181.0,998
,1037
,1037
,1037
,1037
,1037
,1037
,1037
,1037
5934.0,538
7454.0,538
4867.0,538
10351.0,538
4898.0,389
4940.0,389
10972.0,389
10833.0,389
13497.0,389
6322.0,389
61.0,389
4936.0,349
10009.0,349
32701.0,349
6266.0,349
32485.0,349
19593.0,349
7541.0,349
11065.0,349
28.0,349
20814.0,349
16119.0,349
18783.0,349
20755.0,349
38363.0,562
36874.0,562
6367.0,562
62.0,562
6141.0,562
3.0,562
36869.0,562
6183.0,562
104.0,602
6141.0,602
19519.0,602
39653.0,602
4935.0,602
65.0,602
33963.0,602
34086.0,602
34635.0,602
78.0,657
33962.0,657
6141.0,657
33966.0,657
39654.0,657
18807.0,657
37878.0,657
38359.0,657
17803.0,657
20814.0,657
34471.0,657
72.0,657
20768.0,494
6322.0,494
37877.0,494
17452.0,494
125.0,494
18646.0,494
34640.0,494
4910.0,494
5967.0,494
34471.0,494
6333.0,494
39641.0,494
84.0,560
4915.0,560
44485.0,560
7542.0,560
39192.0,560
22423.0,560
6393.0,560
5921.0,560
34640.0,560
21240.0,560
20750.0,560
5943.0,560
44444.0,560
7546.0,560
39648.0,560
14895.0,560
8.0,560
6302.0,560
44581.0,560
44483.0,560
7453.0,560
40683.0,560
6237.0,560
20767.0,560
40692.0,580
20.0,580
85.0,580
36875.0,580
42.0,580
38362.0,580
22425.0,580
40435.0,580
37418.0,580
39650.0,580
4894.0,530
163.0,530
4908.0,530
92.0,530
48460.0,530
6389.0,530
42000.0,530
49976.0,530
5898.0,530
48.0,530
44584.0,530
36874.0,530
40691.0,530
39332.0,530
45524.0,530
14.0,530
12602.0,718
6316.0,718
5897.0,718
45526.0,718
4898.0,718
49972.0,718
10975.0,718
7543.0,718
4928.0,718
45669.0,809
6345.0,809
34078.0,796
38365.0,796
7544.0,796
11066.0,796
6230.0,796
40686.0,796
45528.0,1004
19589.0,1004
19296.0,1004
46566.0,1004
6230.0,1004
41546.0,1004
6222.0,1004
44464.0,1004
49972.0,1004
,1045
,1045
,1045
10251.0,542
20730.0,542
6257.0,542
7546.0,542
18924.0,542
5972.0,396
5943.0,396
145.0,396
10974.0,396
10326.0,396
169.0,396
19757.0,396
139.0,396
7541.0,396
6341.0,396
125.0,396
4935.0,396
29.0,362
35906.0,362
6237.0,362
6088.0,362
18621.0,362
17540.0,362
18784.0,362
27.0,362
143.0,362
10836.0,570
38284.0,570
5961.0,570
45.0,570
5989.0,570
22.0,570
22400.0,570
37887.0,611
7.0,611
8.0,611
18352.0,611
34641.0,611
6300.0,611
7541.0,611
146.0,611
6174.0,611
38361.0,611
39652.0,611
4858.0,611
6156.0,611
7545.0,669
5922.0,669
6365.0,669
40435.0,669
41059.0,669
19609.0,669
38366.0,669
5972.0,669
39195.0,669
34639.0,669
40683.0,669
18.0,669
37410.0,506
6006.0,506
42368.0,506
6303.0,506
6345.0,506
10249.0,506
34086.0,506
14895.0,506
41554.0,506
38996.0,506
5945.0,506
44475.0,584
4898.0,584
41853.0,584
4869.0,584
34651.0,584
37418.0,584
10326.0,584
39334.0,584
6266.0,584
37887.0,584
4928.0,584
5961.0,584
6324.0,584
10249.0,584
153.0,584
39641.0,584
22421.0,584
44491.0,584
62.0,584
38996.0,584
162.0,584
119.0,590
10975.0,590
37877.0,590
43545.0,590
41853.0,590
34650.0,590
71.0,590
7534.0,590
4913.0,590
17729.0,590
19618.0,590
6324.0,590
18781.0,590
19593.0,590
19519.0,590
17669.0,590
119.0,546
43545.0,546
125.0,546
7546.0,546
6064.0,546
19627.0,546
97.0,546
10326.0,546
5901.0,546
6134.0,546
39643.0,546
18351.0,546
6228.0,546
6320.0,546
19520.0,546
4858.0,546
39650.0,546
38996.0,546
7461.0,546
41059.0,546
35742.0,727
45666.0,727
21.0,727
4929.0,727
49976.0,727
42000.0,727
12820.0,727
44491.0,727
19596.0,811
10978.0,811
36875.0,802
49977.0,802
46566.0,802
5897.0,802
22094.0,802
4919.0,1013
38363.0,1013
4920.0,1013
,1048
,1048
,1048
,1048
,1048
5925.0,547
4908.0,547
19593.0,547
5917.0,547
6230.0,547
4925.0,408
107.0,408
134.0,408
17669.0,408
146.0,408
7453.0,371
34088.0,371
5945.0,371
168.0,371
6160.0,371
22417.0,371
15879.0,371
86.0,371
5918.0,371
21241.0,371
34637.0,371
17672.0,371
87.0,371
13.0,371
34644.0,371
18490.0,371
21236.0,577
22091.0,577
5951.0,577
6339.0,577
97.0,577
164.0,577
34085.0,577
17669.0,577
34638.0,577
10953.0,577
5946.0,624
6024.0,624
39194.0,624
170.0,624
37422.0,624
21236.0,624
34639.0,624
6345.0,624
39645.0,624
35742.0,624
6149.0,624
6366.0,624
38368.0,624
39658.0,624
37257.0,624
39195.0,624
13496.0,624
19296.0,624
4906.0,624
34637.0,624
22420.0,681
6008.0,681
38284.0,681
12277.0,681
165.0,681
6194.0,681
41857.0,681
114.0,681
34083.0,681
34638.0,681
163.0,681
22091.0,517
39547.0,517
41054.0,517
43545.0,517
37416.0,517
7536.0,517
6316.0,517
35742.0,517
162.0,517
6365.0,517
37876.0,517
43544.0,517
10979.0,517
41076.0,517
37877.0,605
4936.0,605
34635.0,605
19609.0,605
4905.0,605
18490.0,605
41085.0,605
34082.0,605
15.0,605
6189.0,605
37410.0,605
45679.0,606
5909.0,606
5918.0,606
10973.0,606
6391.0,606
41.0,606
4857.0,606
34644.0,606
4895.0,606
34461.0,606
117.0,606
34083.0,606
39659.0,606
126.0,566
6302.0,566
19519.0,566
139.0,566
6214.0,566
109.0,566
40436.0,566
34637.0,566
44537.0,566
6095.0,566
4895.0,566
44452.0,566
10978.0,566
41551.0,566
4907.0,566
34651.0,566
62.0,566
13498.0,735
19879.0,735
94.0,735
18646.0,735
6049.0,807
19622.0,1016
19631.0,1016
,1053
,1053
,1053
,1053
,1053
,1053
,1053
19611.0,552
22400.0,552
4935.0,552
7536.0,413
34078.0,413
43.0,413
18350.0,413
6024.0,413
34087.0,413
129.0,387
99.0,387
108.0,387
17729.0,387
146.0,387
18646.0,387
125.0,387
10870.0,387
18350.0,387
20750.0,387
4858.0,387
5909.0,387
4907.0,387
33966.0,587
19633.0,587
33962.0,587
37165.0,587
6123.0,587
10249.0,587
39336.0,644
6124.0,644
34085.0,644
17729.0,644
168.0,692
38361.0,692
29.0,692
39770.0,692
6318.0,692
19600.0,531
40691.0,531
72.0,531
33968.0,531
6182.0,531
37414.0,531
28.0,531
38363.0,531
34637.0,531
139.0,531
24.0,531
4867.0,531
22417.0,616
17669.0,616
5909.0,616
102.0,616
40437.0,616
13.0,616
33967.0,616
41.0,616
87.0,616
4858.0,616
7454.0,619
44486.0,619
34086.0,619
4898.0,619
6151.0,619
6393.0,619
18351.0,619
6237.0,619
19296.0,619
39192.0,619
12032.0,583
38362.0,583
42479.0,583
18646.0,583
4910.0,583
44468.0,583
24.0,583
6300.0,583
5.0,583
4940.0,583
37887.0,583
19579.0,739
46.0,739
40193.0,739
22420.0,739
7544.0,739
19595.0,739
11065.0,739
6227.0,739
4919.0,739
22401.0,739
34471.0,813
19631.0,813
49978.0,808
6174.0,808
5946.0,1018
10839.0,1018
,1060
,1060
6325.0,555
6317.0,555
5936.0,555
18783.0,555
7597.0,555
17669.0,555
18924.0,419
6320.0,419
5911.0,419
15879.0,419
6267.0,419
142.0,419
4895.0,419
6214.0,419
6134.0,419
67.0,400
4935.0,400
6216.0,400
6391.0,400
7540.0,400
92.0,400
5.0,400
6344.0,400
6208.0,400
21239.0,400
19422.0,400
6149.0,593
43.0,593
37418.0,593
7542.0,593
72.0,593
71.0,593
37878.0,593
104.0,593
37882.0,593
5922.0,593
5914.0,593
5926.0,593
38352.0,593
34638.0,648
13498.0,648
38362.0,648
6008.0,648
39332.0,648
37406.0,648
39641.0,648
4918.0,648
37878.0,648
34466.0,697
39189.0,697
6172.0,697
41048.0,697
18620.0,697
34460.0,697
146.0,697
36880.0,697
6174.0,697
20814.0,543
37878.0,543
38362.0,543
7461.0,543
38993.0,543
4869.0,543
32485.0,543
4857.0,543
37166.0,543
10836.0,543
39334.0,543
7597.0,626
6230.0,626
44589.0,626
6318.0,626
6182.0,626
40192.0,626
45515.0,626
14.0,626
10009.0,629
40688.0,629
6211.0,629
45525.0,629
38359.0,629
22095.0,629
20751.0,629
6303.0,629
4906.0,629
40696.0,629
6216.0,629
40187.0,629
6159.0,594
5921.0,594
6215.0,594
34086.0,594
20814.0,594
15879.0,594
36883.0,594
19609.0,594
34909.0,594
40693.0,594
4915.0,594
22425.0,594
34574.0,594
6367.0,594
39194.0,594
6076.0,594
6265.0,594
19615.0,749
123.0,749
7453.0,749
5930.0,749
38354.0,749
19605.0,815
14802.0,810
22095.0,810
5942.0,810
20764.0,1020
40684.0,1020
6385.0,1020
7464.0,1020
37409.0,1020
5951.0,1020
6131.0,1020
4929.0,1020
39647.0,1020
,1062
7685.0,561
7545.0,561
15879.0,561
4932.0,561
5934.0,428
6045.0,428
5909.0,428
12277.0,428
128.0,428
19588.0,428
27.0,428
14800.0,428
5918.0,428
109.0,428
4857.0,411
20766.0,411
19758.0,411
169.0,411
10972.0,411
73.0,411
7536.0,411
6172.0,411
19623.0,411
4930.0,411
4894.0,411
34646.0,606
6345.0,606
5930.0,606
4906.0,606
4918.0,606
6222.0,606
34078.0,606
4867.0,606
63.0,606
19879.0,606
6098.0,606
19606.0,606
38365.0,657
34084.0,657
10953.0,657
10249.0,657
20750.0,657
5930.0,657
163.0,657
39331.0,657
17803.0,657
42.0,657
19633.0,657
36869.0,706
22400.0,706
40695.0,706
38365.0,706
40193.0,706
140.0,706
7454.0,554
71.0,554
34650.0,554
4873.0,554
6255.0,554
40195.0,554
6162.0,554
10953.0,554
40693.0,554
33969.0,554
40699.0,554
5925.0,554
34084.0,554
39190.0,554
41059.0,554
4859.0,634
130.0,634
80.0,634
10953.0,634
6344.0,634
103.0,634
43543.0,634
6257.0,634
17271.0,634
41074.0,634
117.0,634
44452.0,634
6331.0,634
38351.0,634
39651.0,634
28.0,634
44579.0,641
19759.0,641
6123.0,641
5943.0,641
19634.0,641
10978.0,641
43543.0,641
40683.0,641
38996.0,641
5909.0,611
6208.0,611
6088.0,611
44481.0,611
37881.0,611
43549.0,611
19588.0,611
19624.0,611
7685.0,611
40692.0,611
6257.0,611
44478.0,611
44485.0,611
39685.0,611
40437.0,611
17452.0,611
44386.0,754
7545.0,754
6122.0,754
6221.0,754
19596.0,754
4905.0,754
4918.0,754
139.0,754
19604.0,813
139.0,813
6259.0,813
4919.0,813
19631.0,813
17670.0,1029
,1063
,1063
,1063
6345.0,565
4937.0,565
4858.0,565
17729.0,565
4906.0,565
10970.0,565
5929.0,565
33972.0,438
6169.0,438
17803.0,438
54.0,438
18.0,438
4908.0,438
6172.0,438
75.0,438
102.0,438
4869.0,422
6257.0,422
19630.0,422
6227.0,422
12490.0,422
6229.0,422
6148.0,422
6174.0,422
19588.0,422
34650.0,618
10010.0,618
34087.0,618
37881.0,618
6189.0,618
34641.0,618
7597.0,618
34079.0,618
170.0,618
34640.0,618
4929.0,618
33965.0,618
6221.0,668
72.0,668
34081.0,668
22419.0,668
6365.0,668
33966.0,668
19629.0,712
16197.0,712
90.0,712
63.0,712
6253.0,712
20754.0,712
4904.0,712
13496.0,569
6300.0,569
14.0,569
39658.0,569
21240.0,569
103.0,569
21239.0,569
6302.0,569
36872.0,569
41.0,569
39330.0,569
33972.0,569
19519.0,569
41074.0,569
40700.0,650
165.0,650
22096.0,650
73.0,650
34086.0,650
146.0,650
27.0,650
18783.0,650
19618.0,650
20753.0,650
34471.0,650
12032.0,650
5945.0,650
20815.0,650
40696.0,650
12032.0,650
5934.0,650
6189.0,650
6064.0,650
6389.0,650
21326.0,650
39336.0,650
10326.0,650
4859.0,650
6127.0,650
84.0,650
7605.0,650
41550.0,650
5961.0,650
15879.0,650
10979.0,650
44391.0,650
40691.0,650
6008.0,650
17314.0,650
12.0,650
35742.0,650
34088.0,627
12602.0,627
10838.0,627
45662.0,627
44488.0,627
22091.0,627
6317.0,627
36873.0,627
20.0,627
38363.0,627
6177.0,627
38366.0,627
44475.0,627
34647.0,627
43539.0,627
39652.0,627
38283.0,627
11066.0,762
49977.0,762
6226.0,762
4932.0,762
5914.0,762
38366.0,762
67.0,762
40692.0,762
40686.0,762
24.0,762
19631.0,762
7454.0,762
19634.0,818
6365.0,818
5920.0,818
4925.0,818
10970.0,818
6049.0,1030
39767.0,1030
11977.0,1030
43551.0,1030
,1066
,1066
,1066
22422.0,572
19519.0,572
6303.0,572
22417.0,572
10975.0,572
22401.0,572
71.0,447
22421.0,447
18781.0,447
6227.0,447
7546.0,447
114.0,447
6320.0,431
4915.0,431
10979.0,431
4866.0,431
7529.0,431
6134.0,431
7544.0,431
19757.0,431
25.0,431
6214.0,431
5897.0,630
7483.0,630
38350.0,630
13498.0,630
119.0,630
6221.0,630
6122.0,630
7464.0,630
5957.0,630
19296.0,630
4904.0,630
37422.0,630
38364.0,674
6134.0,674
5971.0,674
4919.0,674
10870.0,674
4848.0,674
19520.0,674
37418.0,674
37415.0,674
13.0,674
6123.0,674
10249.0,719
38364.0,719
6389.0,719
5957.0,719
34643.0,719
33969.0,719
39645.0,719
22419.0,719
7483.0,583
5909.0,583
13421.0,583
4937.0,583
86.0,583
39333.0,583
36882.0,583
4848.0,583
6330.0,583
10364.0,583
38368.0,583
42.0,665
67.0,665
4857.0,665
6253.0,665
39551.0,665
126.0,665
4913.0,665
16197.0,665
18784.0,665
10871.0,665
38364.0,665
44391.0,665
5972.0,665
39194.0,672
12132.0,672
10010.0,672
18646.0,672
4866.0,672
44480.0,672
44457.0,672
59.0,672
45662.0,672
33969.0,672
4905.0,672
44474.0,644
6230.0,644
7483.0,644
5925.0,644
5943.0,644
41054.0,644
5945.0,644
21.0,644
39331.0,644
4919.0,644
10251.0,644
33969.0,644
40187.0,644
20815.0,644
6160.0,644
6216.0,644
6385.0,644
34471.0,774
5934.0,774
6228.0,774
32701.0,774
19604.0,816
14801.0,823
22419.0,823
19251.0,823
45672.0,823
166.0,1034
150.0,1034
36877.0,1034
36.0,1034
,1069
,1069
,1069
,1069
6098.0,578
118.0,578
20.0,453
170.0,453
20753.0,453
6162.0,453
19593.0,453
20754.0,453
22401.0,453
6194.0,453
18783.0,453
17671.0,453
6337.0,453
6124.0,453
32705.0,453
54.0,441
18781.0,441
34649.0,441
18998.0,441
59.0,441
21240.0,441
20754.0,441
13496.0,441
16196.0,441
6321.0,441
5921.0,441
10872.0,642
10834.0,642
65.0,642
6008.0,642
20753.0,642
4855.0,642
37524.0,642
6385.0,642
13421.0,642
37409.0,642
19520.0,642
114.0,685
33969.0,685
6183.0,685
6222.0,685
66.0,685
39199.0,685
13421.0,685
22425.0,685
34088.0,685
37882.0,685
37881.0,685
116.0,685
16197.0,685
7543.0,685
37882.0,727
19630.0,727
39334.0,727
34642.0,727
34086.0,727
6221.0,727
5951.0,727
40188.0,727
38351.0,727
34650.0,727
21243.0,594
6337.0,594
29.0,594
6211.0,594
6335.0,594
5957.0,594
34461.0,594
38360.0,594
33966.0,594
17672.0,594
67.0,594
104.0,594
6314.0,594
10009.0,678
6088.0,678
6156.0,678
32701.0,678
44474.0,678
6120.0,678
44579.0,678
4937.0,678
6123.0,678
6322.0,678
44387.0,678
20751.0,678
6300.0,678
10834.0,683
5925.0,683
45.0,683
6341.0,683
12602.0,683
73.0,683
17452.0,683
14.0,683
6228.0,683
44387.0,683
4873.0,683
6227.0,683
22092.0,683
36864.0,683
40693.0,683
39653.0,661
162.0,661
108.0,661
22420.0,661
44482.0,661
41550.0,661
6211.0,661
39648.0,661
6253.0,661
19297.0,661
6182.0,661
80.0,661
4913.0,661
34087.0,661
44484.0,661
93.0,661
39334.0,661
5957.0,778
6345.0,778
5922.0,778
49978.0,778
40700.0,827
44379.0,827
19612.0,1038
15935.0,1038
6145.0,1038
37421.0,1038
6223.0,1038
,1073
,1073
,1073
,1073
,1073
,1073
,1073
,1073
12032.0,580
6385.0,580
6124.0,580
10836.0,580
32702.0,580
4933.0,580
10973.0,580
6208.0,466
92.0,466
25.0,466
6216.0,466
86.0,466
5945.0,466
